Uncategorized,bird,bomb,bullet,cage,cannon,cigar,cigarette,coins,cross,fruit,grenade,heart,knot,license plate,mask,menu,money,parachute,passports,penny,saddle,shapes,steam,stethoscope,ticket,vegetables,wheel,whip
0.036404863,0.021090792,0.0013102627,0.029808056,0.031160096,0.052358218,0.020789366,-0.008029973,-0.016359366,0.0589995,0.05477266,0.008094545,0.043147646,0.0080598835,-0.058130827,-0.0014989872,0.02576667,0.04384498,0.028065097,-0.025328813,0.03164969,-0.015645059,-0.053551394,0.0035381464,-0.042560168,-0.0012062367,0.031184334,0.071073696,0.014897703
-0.041750956,0.016276103,0.04995765,0.0613923,-0.04575614,0.038000487,0.006520026,-0.035776854,-0.050752696,0.048560306,-0.027149867,0.03337155,0.055164073,0.05066039,-0.03458825,0.0063762898,0.0022613138,-0.03169588,0.031887464,-0.04453542,-0.043416522,0.06350406,0.036378462,-0.06563576,-0.002950404,0.030958047,-0.02324108,0.064086676,0.055077825
-0.026690103,-0.057213318,-0.037349757,-0.05762399,-0.036369573,0.019191343,-0.021993287,-0.028456766,-0.0670587,0.015132402,-0.031734455,-0.05028113,0.00015542106,-0.015398243,0.030147392,-0.030412149,0.039225265,-0.06684172,-0.014590853,0.019560657,0.027801618,-0.04109132,-0.065036684,-0.0036212292,0.034037307,-0.026613226,0.0030113142,-0.03636847,0.010548384
-0.06527981,-0.026736172,-0.038326137,-0.042818964,-0.048886806,0.0049284953,-0.028740901,-0.0128718605,-0.07033427,-0.057343736,-0.019787515,0.062493417,-0.0054155723,-0.004087497,-0.027598519,0.009829871,-0.07737771,-0.048504498,-0.0068364996,-0.05831752,-0.06123854,-0.039922148,0.038771987,-0.074926354,0.0481473,-0.08029714,-0.010900841,-0.048433557,-0.055806845
-0.031037467,0.019491281,0.0013010411,0.015040617,0.02992066,-0.031156706,-0.03603177,-0.04026497,-0.057093255,-0.01598062,0.028054344,-0.018841712,-0.0038328618,-0.016571082,-0.03963094,-0.032197606,-0.031194532,0.03286324,-0.018375868,-0.005344292,-0.021782702,-0.048246197,-0.047805488,0.0051102843,-0.042488422,0.025505973,-0.01372495,-0.03877304,-0.047445137
-0.059880808,0.045726907,0.027588692,0.044798035,0.03997691,0.050382886,0.053844187,0.044004805,0.0745324,0.032964766,0.07592877,0.00029584736,0.056935664,0.023810767,0.037133712,0.04008485,0.08345554,0.04489033,0.06174773,-0.034068275,-0.00462019,0.06980939,0.087682374,0.047228213,0.057628226,0.024821004,0.033044413,0.062854834,0.04847248
-0.037565805,-0.010050117,-0.0033278354,-0.03337166,-0.052043118,-0.058856823,0.024537602,0.05921199,-0.0070582465,-0.04576933,0.057533573,0.0556782,-0.07198656,0.0009028308,-0.021760475,-0.03121726,-0.060884636,-0.0069333347,-0.017565634,-0.062289026,0.046359062,-0.043043703,-0.06629416,-0.06775782,-0.07874452,-0.07918042,-0.041267164,-0.0064333784,-0.047090154
0.033209912,0.03108662,0.06609728,0.03899949,-0.030462708,0.07184432,0.067048095,-0.005937445,0.030823408,0.033323754,-0.05775148,0.07393312,0.07469336,0.07997007,0.06884597,-0.016827298,0.045242965,0.030167725,0.016860874,0.07640607,0.07645902,0.04688555,0.08424126,0.010228569,0.055755436,0.08403866,0.034801416,0.04848504,-0.026239794
-0.065879785,-0.014126903,0.076455064,0.022575947,0.077998415,0.008349206,0.07575657,0.04248025,0.058871504,0.05361317,-0.024760898,0.043623693,0.008644988,0.06749106,-0.013196494,0.024367994,0.023291064,-0.06862697,0.07056929,0.028740909,0.07373919,0.035980828,0.0033940165,-0.004983622,0.055504125,0.06551994,-0.05114954,-0.03833805,0.054572456
0.031908985,0.053951696,0.025888361,0.06267686,0.008876995,0.004595973,0.07320788,0.08413051,0.012387684,0.044648837,-0.003202954,-0.033174828,0.042042516,0.08372127,-0.0142180305,0.06696684,0.049430557,0.04456938,0.06925328,0.07626836,-0.027955184,-0.031503346,0.04977102,0.027971378,0.0050114645,0.008537541,0.021539576,-0.080334716,-0.02571152
-0.04070843,0.062425822,0.024095485,0.034400783,0.044591084,0.004754056,0.017793616,0.04762849,-0.023299651,-0.008988201,0.04139366,-0.008404509,-0.01634334,0.024883125,0.036072552,0.03595238,0.038763314,0.055832293,0.03380728,-0.0035633892,-0.04463547,0.06183221,-0.06780721,-0.019886425,0.049657114,-0.03498521,0.063932,0.042002138,0.040152036
0.039690893,-0.0031194189,-0.007868156,-0.025844296,0.020585284,0.08131425,0.066263914,0.060214926,0.064568825,-0.019640021,-0.077403605,-0.07019621,-0.0356394,0.0062465626,-0.059082307,0.053181294,0.023213113,0.04672179,-0.015077216,0.055680975,0.080172494,0.07883045,0.010083715,0.036509763,-0.019320099,-0.017844623,0.01440352,0.082468756,-0.05059246
-0.025683329,0.07074489,0.021191351,0.006274462,-0.0037217005,0.07944844,0.03823396,0.0551999,-0.032027923,0.019281203,0.04623793,0.06201949,0.047129948,0.07345898,-0.012102506,0.008091964,0.054967195,0.024455786,0.022782024,0.02025284,-0.0007315158,0.00017793132,0.033275448,-0.009101892,0.05190662,0.019544596,0.032160223,-0.030606866,0.019940581
0.053811386,0.013759246,0.0734332,0.024111161,0.057665363,0.07361019,0.0637088,0.04648206,0.076245375,0.083564214,0.038914096,0.05942078,0.049258575,0.05079511,0.07880436,0.079206295,0.07385457,0.05909213,0.03632256,0.06420464,-0.009307814,0.067150444,0.07131226,0.061896656,0.08071386,0.082497895,0.0074467277,0.08122356,0.053621918
-0.026446274,0.010906066,-0.03448015,-0.039329376,-0.031239925,-0.04167876,0.021608163,-0.009966261,-0.06082633,-0.07947626,-0.06407867,-0.001881612,-0.0034661968,-0.039918173,-0.011731248,-0.031012109,-0.012461921,-0.08052106,-0.05290124,-0.060532305,0.004598012,-0.030955119,-0.07096425,-0.043945596,-0.07618744,0.0020682511,-0.059828922,-0.06080292,-0.068631016
-0.0150508955,0.048139084,0.017069107,-0.010256062,0.023786638,0.02723392,-0.06277822,-0.051362406,-0.042547185,0.015124618,0.00024102801,-0.046026386,0.034948755,-0.0023811182,-0.033990387,-0.08218232,0.06686203,0.018374387,-0.032238636,-0.03455256,-0.04766644,-0.023073956,-0.015061913,-0.030730745,-0.0059598275,0.0394757,0.02445093,0.045172215,-0.037655164
-0.06201194,0.013147925,-0.070993215,-0.04023785,-0.006248861,0.035919607,-0.029666135,-0.03806863,-0.031732194,-0.07052503,0.0066274507,-0.062388893,-0.046862736,-0.06364304,-0.076246165,-0.05189975,-0.04836035,-0.018628541,-0.04427247,-0.07348316,-0.06932155,0.011047238,-0.058148354,-0.038647626,-0.07835779,-0.08093827,-0.050860826,-0.0747359,0.020510271
0.02370415,0.005651687,0.05049998,-0.03092089,-0.03794537,0.031863406,-0.030413723,0.03717605,-0.010737106,0.009699501,-0.029893544,-0.05814555,0.07079445,-0.01817161,0.06162892,-0.0630327,0.04751093,0.005939924,0.07869213,-0.035811864,0.0019728164,0.05597152,0.044356894,0.0745474,0.046223946,0.07339608,0.06270257,-0.010932163,0.06414901
-0.027390216,0.009625396,-0.01773079,0.033049826,0.064521104,-0.0005706598,-0.06097622,0.0068587326,-0.05340463,0.03946574,-0.035573747,-0.046648942,-0.024147512,0.0014739169,0.084269725,-0.041913986,0.0013941185,-0.0018253936,0.04901821,0.07136899,-0.03732041,0.08239963,-0.020748185,0.060544897,0.027385268,0.08632685,0.028267456,0.08916324,0.052505396
0.007862384,-0.028291477,0.00043888116,-0.023479138,0.040267054,-0.005513907,0.030547976,-0.03917245,-0.04489706,0.053853005,-0.024517713,0.031458016,0.058177177,0.04044018,-0.019611571,0.05401012,0.00044178453,-0.035638344,0.05727602,0.03210283,-0.040289745,-0.03402428,-0.080677174,-0.038711894,0.014070731,-0.038777433,0.04517522,-0.050243717,-0.04903774
-0.06588455,0.07125659,0.022556715,-0.020473998,0.0034723913,-0.06445105,0.039317187,-0.028198995,-0.042620473,-0.07697925,0.053106435,0.06527669,0.032821864,0.0024669394,-0.07843497,-0.08582224,-0.006527138,0.014928387,-0.023561513,-0.076512195,-0.004620043,-0.00385391,-0.08351329,0.00947105,0.044690803,-0.043061566,-0.022426525,0.030486096,-0.07033586
0.064241074,0.080377154,0.065485455,0.05786331,0.05576545,0.07136396,0.05031628,0.07921246,0.06701774,0.053761825,0.080218725,0.0657657,0.055868346,0.053097438,0.041384522,0.05949555,0.077036835,0.045453306,0.0736688,0.07097933,0.06791362,0.07260774,0.043603316,0.07328564,0.06516175,0.052189566,0.07470369,0.05879738,0.049220856
0.050035503,0.009600517,0.05571562,0.06979089,0.041715913,0.07899469,0.025067842,0.048498254,0.07138516,0.03706547,0.023035547,0.0280207,0.036765777,0.035101518,0.069759764,0.0606651,0.04529025,0.052743305,0.051041055,0.07385299,0.04586263,0.015729513,0.08003927,0.055950757,0.052452933,-0.0057382886,0.06426883,0.030982258,0.0031880462
-0.003433448,0.046716064,-0.018935412,-0.025009524,-0.027608544,0.024146128,-0.008479758,0.050118353,0.013301749,0.02060222,0.0039971536,-0.0494265,-0.004951532,-0.03973746,-0.06661894,-0.07983064,-0.033542573,0.02279414,0.0069811335,-0.013096518,-0.034374945,0.02622204,0.013074498,0.05178409,-0.048547495,-0.016269155,0.012551958,-0.07164677,0.07823645
-0.08085609,-0.009621364,0.059983857,0.060388237,0.042598043,0.0526648,0.025856001,0.0017132678,-0.034623746,-0.034655314,-0.04340909,-0.0009028534,0.048383385,-0.005169355,-0.052126918,-0.040765945,0.032629848,0.039374717,0.03814369,0.013142951,0.051912345,0.017770711,-0.06414892,0.009013469,-0.0076803146,0.02495042,-0.067431934,0.03590142,0.030731823
0.054611687,0.010383189,0.0068733213,-0.031387266,-0.035815705,-0.0026468628,0.03226747,-0.05302865,0.03732807,-0.017034639,-0.013536958,-0.041391842,-0.011663795,0.018740468,0.01694377,-0.07280936,-0.03735797,-0.032046825,0.014137206,0.028143674,-0.015108135,0.009174768,-0.014148253,0.044797376,-0.03363552,-0.013919665,-0.04715273,-0.0417948,0.012135465
0.059791412,0.03293191,-0.003555774,0.041725285,-0.02136986,-0.020303776,-0.05898729,0.008591232,-0.019715913,0.017392619,0.003420076,0.009458902,-0.018407974,0.07404217,0.06253924,0.018330542,0.033908408,-0.071827136,-0.009799622,0.06119265,0.0060474062,0.039008927,0.01403864,0.02132231,0.06003644,-0.010725993,0.0011595606,-0.049610935,0.037180405
0.005055883,-0.0017531643,0.071245044,0.036382783,-0.035237405,-0.011395406,0.08218718,0.081164554,0.009187743,-0.019762876,-0.030300116,0.021388067,0.040951498,-0.011414793,0.06320907,0.08179766,-0.061735295,0.027857773,0.023413133,-0.024313947,-0.038468834,-0.023996348,0.02077635,0.02350483,-0.04571313,0.03364006,-0.066031806,-0.03623459,-0.007984451
0.09155146,0.018249767,0.03709455,-0.012978602,-0.005420743,-0.033369146,-0.00023884328,-0.014561364,-0.013665134,0.019929418,0.04769812,-0.037610397,0.058795962,0.02490907,0.008880278,-0.048112996,-0.01265115,0.04636093,-0.01681262,-0.046937674,0.010885378,-0.06774627,0.039112307,-0.053904343,-0.04816087,-0.05344078,0.049808975,6.3302476e-05,0.002858811
0.040473126,0.019906754,0.036571614,0.005997957,-0.014211225,0.05852214,-0.025044924,-0.023641396,-0.033227712,0.000980204,-0.020954482,-0.0057086423,0.022580048,0.071975656,0.05471817,0.034212027,0.027581235,0.014780333,-0.042085346,0.057595793,0.00023843204,-0.070913285,0.056820296,-0.03907432,-0.018383158,0.071845405,0.023032859,0.018825358,0.07772551
0.0010358482,0.069163784,-0.04585443,-0.009991365,0.024637312,-0.050403006,0.028354278,-0.03582282,0.05201359,0.060073417,-0.08189477,-0.06495003,-0.023023967,-0.014115684,0.034074992,0.0036519854,-0.0032007897,0.055610504,-0.04998212,0.06569005,0.07234126,0.07601691,-0.023701988,0.07805196,0.037049,0.07283993,-0.046043634,-0.042325657,-0.02840119
-0.03516586,-0.07951261,-0.08016288,-0.039798457,0.0069443313,-0.0652154,-0.0186502,-0.055983603,-0.0173593,-0.0836185,-0.00088204414,-0.074820936,-0.047406003,-0.0633747,-0.07352241,-0.0545099,-0.013592317,0.03157657,-0.050537698,-0.07038644,-0.07869354,-0.04520797,-0.029457524,-0.07700568,-0.036432285,-0.027484646,0.038354695,-0.0042693666,-0.078649305
-0.006985866,-0.027184224,-0.0058169467,0.07792759,-0.045678712,-0.024365766,0.0070863105,0.012071008,0.015447468,-0.024082076,-0.055378456,-0.019275915,0.086634554,0.011290033,-0.0145909665,0.060107127,-0.014481382,0.00042909363,0.034310296,0.024951365,0.06560885,0.020897489,-0.0282936,0.061769363,0.033676494,0.039786607,-0.03854418,-0.043209832,-0.03181087
0.0011325156,-0.025855893,-0.033286218,0.026270255,-0.015482291,0.07010615,-0.057817824,-0.0015709659,0.002436477,0.056339137,0.019485628,-0.058501974,0.010111567,0.029290035,-0.0072144973,-0.047119003,-0.04595856,0.016442066,-0.04101978,-0.006772832,0.03426978,0.048533756,-0.06093533,-0.06876473,0.027625097,-0.010237754,-0.010144464,0.0073619876,0.05310656
-0.102768295,-0.05565305,-0.001249105,-0.022412023,-0.049351595,-0.05898864,-0.0533344,-0.04576791,-0.0706873,-0.056012034,-0.049908746,-0.037414107,0.008512825,-0.05391279,-0.050556105,-0.028821805,-0.038024954,-0.023076508,-0.06707578,-0.067335136,-0.016001388,-0.017736895,-0.029281808,-0.06873805,0.030016951,-0.057236433,-0.058212534,-0.0460888,0.016521832
-0.023003662,0.08697256,0.021574099,0.055114273,0.06780871,0.05038449,0.06768194,0.08511912,0.0707033,-0.020942213,0.07392487,0.07064945,0.027938439,0.04532289,0.07280246,0.036847644,0.009039891,-0.005507648,0.08062839,0.07078868,0.059968505,0.07972611,0.01880012,0.052459735,0.06540224,0.032010633,0.08279817,0.069048956,0.07080052
-0.082219526,-0.052644808,0.05805127,-0.074508004,-0.010460521,0.02067633,-0.023902876,-0.054737926,0.016814783,-0.020403376,-0.0006468438,0.04951728,0.072073355,-0.0655371,0.02106039,-0.016119314,-0.052696317,0.0017281569,-0.05335644,-0.05001159,0.007953465,0.061027113,-0.014989249,-0.070143655,-0.051393487,-0.082423724,-0.060636863,-0.030486159,-0.002477207
-0.0329436,-0.0029847377,0.08650705,0.020512763,0.061642542,0.05768332,0.06372067,0.03679081,0.034079462,0.06904182,-0.018383961,0.062090866,0.019584006,0.028930334,0.009278573,0.07623473,0.07057639,0.077384405,0.07047025,0.05444458,0.050006174,0.056461323,0.035285547,0.049396638,0.028642407,0.07048198,0.00663119,0.060846575,0.06494663
-0.0056817066,0.030388001,-0.039080076,-0.015499287,-0.033712287,0.04373868,0.05462977,0.06587088,0.043367274,0.05094496,0.037169777,0.013591284,0.033967275,0.020768216,0.05620946,0.05224668,0.04255953,0.0014135711,0.022111094,0.055486463,0.015417253,0.056289993,0.04418693,0.028008288,0.03600962,0.025761567,0.05479215,-0.007914745,0.020679781
-0.031662684,-0.003558298,0.0067635183,0.0019608517,-0.007182765,-0.012970119,0.023026219,0.01557392,0.040670846,0.0007418378,-0.016233066,-0.05016512,0.055148683,0.029428788,-0.04673925,-0.025816957,-0.03172101,0.012709044,0.038875535,0.05258033,-0.034034934,-0.015393894,0.07515515,0.033161867,-0.021591224,-0.06999602,0.0013464018,-0.038945336,-0.024345465
0.052665945,0.025659176,0.034605637,0.05308039,0.009012545,-0.00501809,0.058784217,0.06825159,0.055632174,-0.010621945,0.02249794,-0.024585936,0.029661724,0.059432797,0.011021344,0.015173213,-0.056125984,-0.0049328925,0.067725696,0.043812603,-0.0067305784,0.06524028,0.010849988,0.050412077,-0.067280635,0.06542171,-0.0066009094,0.02944991,-0.060021985
-0.0070708576,-0.08788649,0.05232875,0.033213574,-0.077201754,-0.0063119633,0.050258625,0.05387745,0.0655743,0.019759625,-0.029228663,0.06255789,0.058136176,-0.04969749,0.060005315,0.02087501,-0.047626194,0.022971962,0.008942436,0.018081978,0.028449196,-0.0825677,0.012540383,-0.038228367,0.05812159,0.040614508,-0.07154674,-0.0096426355,-0.029080011
-0.031041864,-0.026215162,-0.078516066,-0.08526705,-0.042905618,-0.07943161,-0.024422169,0.041721918,-0.033206332,-0.065288365,-0.016284436,-0.08150324,-0.05693288,0.04164347,-0.028687974,-0.05722412,-0.005505158,-0.052787744,-0.0017146452,0.062881954,0.020001132,0.03937331,-0.015130386,-0.081103235,-0.016072942,-0.06693972,0.057425983,-0.044074636,-0.06519295
0.06495485,-0.03078209,0.0048452783,-0.044803247,-0.051477652,0.047100343,0.007945331,0.020999538,-0.016413502,-0.00044999883,0.021757998,-0.028593881,-0.051236816,-0.03471612,-0.0384007,-0.061589345,0.04678916,-0.081305884,-0.040033545,-0.025299901,-0.06941126,0.054974403,-0.036853764,0.019108037,0.04546265,-0.04096123,0.021635223,-0.07848731,0.052929137
0.0077697933,-0.08677237,-0.041081123,0.04563915,-0.0733826,0.042272095,0.006617348,-0.08159052,0.04584902,-0.00034062495,0.04397341,0.060472574,0.034952454,-0.056679726,-0.070081204,-0.01619405,0.0037560228,-0.064028345,-0.017715057,-0.048069477,0.054301597,-0.044050004,-0.062196705,-0.06594167,0.023422277,-0.009308254,0.08222311,-0.05172509,-0.06273047
-0.06367376,-0.03956885,-0.018021068,-0.020072205,-0.030067572,-0.012773552,0.0030369065,0.040311597,0.0062938314,-0.023383668,-0.035188835,-0.015530944,-0.043524325,-0.06557758,-0.061532676,-0.025447484,-0.010509664,-0.06935333,-0.055714346,-0.016111663,-0.03205291,-0.01204132,-0.01673889,-0.02434387,-0.051785927,-0.058361392,-0.0015193323,-0.048316915,-0.034076754
0.050296955,-0.055000447,-0.0051584174,-0.07016473,-0.020682694,-0.008184031,0.031779617,0.012470541,0.021106308,-0.015990378,0.0033314885,0.022355998,-0.06573593,0.05602069,-0.003587265,-0.062384587,-0.086048715,-0.028473621,-0.035482436,-0.007620306,-0.0025893277,-0.07077725,-0.028663382,-0.043519117,-0.05635797,-0.025139345,0.018706769,0.015914427,-0.04712144
0.038675055,0.048703507,-0.03551317,0.04431307,0.064363845,-0.053829625,0.05415946,0.025903177,-0.005325841,0.00444213,0.062997244,-0.042172264,0.08228243,0.040075973,0.044097926,0.04811198,0.063041136,0.047141675,0.015382751,0.058445703,-0.048978277,0.05455033,0.06685062,-0.053457074,-0.022234516,0.013050649,0.07941928,0.0031796792,0.019413361
0.05812062,0.06931024,0.091119096,0.025643822,0.018287791,0.07838138,0.05868523,0.0072560897,0.04491924,-0.012633144,0.04951539,0.0149097005,0.035759754,0.012322763,0.006976029,-0.02391583,0.018003622,0.06569639,0.060917787,0.060575277,-0.037504647,-0.040599335,0.06565072,0.052250106,-0.038572915,0.05605413,0.059059087,0.058856905,0.053655777
-0.019283831,0.039177265,0.0783876,0.05643956,0.04384854,-0.0040198015,-0.024049016,0.024982737,-0.0202036,0.042319827,0.04509215,0.060641546,0.060343876,0.027470224,-0.036725692,0.073109396,0.08300064,-0.01469603,-0.025133858,0.01389291,0.059449073,0.05232032,0.038448717,0.036239795,0.057244018,0.05798286,0.0073142927,0.059521087,0.024373263
-0.03344615,0.010440095,0.084656596,-0.029373027,0.012059131,-0.05901036,0.03436524,-0.005698734,-0.0037576954,0.018925266,-0.016175834,0.020295648,0.018277355,0.061245777,-0.023728961,0.06109848,-0.016505338,0.007891502,0.029664984,-0.018686399,-0.018459443,0.02009085,-0.0142928595,0.009315352,0.03843638,-0.0047505056,-0.04804821,0.009374033,0.05090168
0.023791755,-0.0350453,0.011854668,0.0122973,0.024321873,0.011014694,-0.043264713,-0.0022376622,-0.0473471,-0.054793425,-0.037245944,-0.025627991,0.06576757,0.014838956,-0.04012976,-0.017640926,-0.014999189,-0.025974903,-0.034484565,-0.05943011,-0.07005239,0.008565823,-0.009122411,0.037142165,0.04050457,-0.034496535,-0.046514194,0.056605525,0.047287095
-0.0304111,0.004955885,-0.028905459,-0.048696063,-0.05537664,-0.061826408,0.07992508,0.08050422,0.027073834,0.006002534,-0.025951304,-0.026454551,-0.07149109,0.0009404563,-0.06334685,0.012991468,-0.057776146,-0.0389757,-0.034355607,-0.05074423,-0.0585779,-0.057175055,-0.016396984,-0.014999049,-0.061800417,-0.039625768,0.014779955,-0.07791226,-0.07802144
-0.0108851325,0.039228335,0.02777423,0.08689274,-0.04559366,0.029144734,0.065702654,0.077447005,0.042027272,-0.058040574,-0.012059185,0.08107004,-0.05260088,0.06401108,0.053240854,0.047151975,-0.060160708,-0.041102536,0.0431229,-0.042260576,0.034957357,0.067120686,-0.054698873,-0.008520643,0.0014365205,-0.06595437,0.0027624718,0.04478568,-0.05930133
-0.06389473,-0.02422302,0.014238404,0.038211416,-0.031473033,0.014548625,-0.007234019,-0.051449064,0.009637487,0.012126543,-0.07436313,-0.047680944,-0.059153415,-0.025829315,0.037830845,-0.01883314,0.006738061,-0.045956776,0.016805278,0.004074928,-0.011602914,0.0037115084,0.06303814,0.0046575465,0.005307728,0.022929516,-0.043591503,-0.022478461,-0.0030620696
-0.019427357,0.046411674,-0.03603783,0.011710688,0.08154291,0.080520116,0.031223027,0.032717183,0.018884864,0.070311025,0.021482062,-0.04179254,-0.08017798,0.07625997,-0.05274717,-0.066354,0.022766573,-0.030502448,-0.029362975,0.07603957,-0.030639311,0.057223078,-0.072471,0.015759958,-0.022575757,-0.0032897547,-0.00039989612,-0.026020443,-0.00037838137
0.039686475,0.052105658,-0.03193147,-0.06005162,-0.010038495,-0.07561872,-0.014536939,-0.03897456,-0.029198138,-0.048250142,-0.043831073,0.0740188,-0.057734087,-0.07597705,0.08195263,-0.0672071,-0.04498677,0.009613677,0.0071480027,-0.0043700575,-0.020355916,-0.0059362673,-0.04073761,-0.025285657,-0.0067223622,0.04290034,0.073859304,-0.047476444,-0.06905128
0.02304408,0.0020703503,0.023515148,-0.028576992,0.027567543,-0.022488104,-0.024738286,-0.024379306,-0.013372602,-0.059617866,-0.06124558,0.010198729,-0.060578037,0.0693979,-0.014008537,0.06391016,-0.057545274,0.049934648,-0.07528653,0.0767289,-0.058561966,-0.041911334,-0.074741326,0.04341059,-0.06406971,0.044273313,-0.0026602163,-0.017592747,-0.015251708
0.062475186,0.029101359,-0.024627127,0.005736322,0.05161794,-0.06628629,-0.07508725,-0.08375801,0.07061074,-0.023185734,-0.03577599,-0.024676,-0.065598235,0.0056658466,-0.05882369,0.063411765,-0.013343069,0.06458388,-0.07240661,0.049871128,0.07415969,-0.04373458,-0.008985032,0.038927846,-0.06762697,-0.05558548,0.04599654,0.049710147,-0.023474548
-0.052471463,0.027705174,0.007069214,0.07694084,0.059255984,-0.02453432,-0.004537334,0.0028956695,-0.012466009,-0.047274876,0.04227535,0.052551065,-0.034903057,0.057118956,0.009262036,-0.075629,0.04159551,0.076322116,0.05884938,0.051758233,-0.015436465,0.047273714,-0.003941834,-0.0113570485,0.04341354,0.06676315,-0.0069202804,0.032218523,0.02441051
0.022959301,-0.009701761,0.042415213,0.06879343,0.018619962,0.068267934,0.04439156,0.002228959,0.07453524,0.074202545,-0.022661667,0.018769179,0.039257187,0.049246415,-0.0029258812,-0.011141377,-0.007139226,0.046445105,0.051396653,0.024275457,0.048375178,0.043710396,0.027368477,-0.0017556541,0.03762055,0.06320919,-0.06277493,0.058934554,0.042126156
-0.08993196,-0.05360666,-0.056603834,-0.040473714,-0.03871101,-0.046328586,-0.021567632,-0.0027451352,0.057917435,-0.04158833,0.0045097913,-0.0067883176,-0.052017003,-0.047785573,-0.023673072,-0.06926617,0.012785748,-0.031160606,-0.057875216,0.02114711,-0.04619609,-0.061271757,0.043296207,-0.00088804914,-0.015832081,-0.06734664,0.027334752,-0.018760975,-0.07458366
-0.017985737,-0.028756142,-0.050637204,0.0189875,0.02695769,0.035110947,0.007219643,-0.03602034,0.027682662,0.014968877,0.07464888,-0.04034038,-0.06493024,0.033122998,-0.04557374,0.0686764,0.017270174,-0.042650938,0.028288534,0.025674107,-0.008453533,0.04211378,-0.016683813,-0.006744031,0.0076858113,-0.06092011,-0.04984686,0.063957416,-0.06298879
0.039093252,-0.057106048,-0.013680732,0.03855677,-0.015539366,0.031054657,-0.06503729,-0.020525143,-0.056568243,-0.027086018,-0.0015220859,-0.049905192,0.01137313,0.047348186,0.019396748,0.008909637,-0.04465554,-0.017021665,0.07337579,0.073755234,0.009649733,0.0026116094,-0.04234444,-0.006794112,-0.05452994,-0.022822676,-0.02766521,-0.051806226,-0.047141477
-0.073472396,-0.017584661,-0.058301084,0.030061293,0.013906059,0.031274434,-0.057624348,-0.0571306,0.0058931243,-0.06401915,0.03908185,-0.031942077,-0.0004918825,-0.050528128,-0.030238418,0.01796148,-0.07781799,-0.010782454,0.013049387,-0.05480964,-0.03849306,-0.042397436,-0.011217083,-0.060993258,-0.06827539,-0.04799458,-0.035522696,0.056792606,-0.012912528
-0.008194959,0.01914141,-0.009110927,0.01901749,-0.027404247,0.01623314,0.0365506,0.027644088,0.05839702,0.05287608,0.017587092,-0.018206827,-0.025931355,0.024633873,0.011372114,0.009381523,0.060308665,0.023949495,0.0044158013,0.015573144,0.032253727,-0.032584142,-0.012511853,0.064375736,-0.0041921423,0.064274155,0.014021591,-0.013388237,0.062881
0.010155398,-0.04494928,0.08347774,0.0033636796,0.02565475,0.049138498,0.08491188,0.086619645,0.061129477,0.009611985,0.08731234,0.06842581,-0.03626364,0.012726593,0.011111575,0.06336314,0.08716328,0.03430906,0.040328026,-0.074306585,0.046041846,0.03907114,-0.021576198,0.06637752,-0.011249286,0.030863713,0.08582958,0.052163344,0.07949829
-0.04611493,0.0037376997,-0.021831317,-0.02544927,-0.05401871,0.027299622,-0.020773977,0.010630228,-0.015872726,-0.04759872,0.0100473855,0.022127314,0.0038052103,0.04766741,-0.056225035,-0.04054526,0.0004978782,-0.025812633,-0.0014564876,0.009151723,-0.018718533,-0.01918929,-0.0016816255,-0.0072691664,0.015557487,-0.018152392,-0.044474967,-0.060233254,0.0047041806
0.013094628,-0.030658152,0.038366653,0.014173779,-0.022287749,-0.012040816,0.05127231,0.04537484,-0.059613556,-0.014555317,-0.009159322,0.025339881,0.05636649,-0.021779282,0.01810307,0.08463614,0.039488196,-0.019573053,0.040000945,-0.0005238838,-0.00020619911,0.03561005,-0.08294881,0.00165521,0.024444886,-0.017052693,-0.03481433,-0.044890244,-0.035466444
0.001205542,-0.04913274,0.047766972,0.0168192,0.011419786,-0.03933252,0.037559014,0.08120586,0.057803765,-0.04605399,0.013579216,-0.0025990414,-0.07714729,-0.07546961,-0.061851885,-0.071034715,-0.030435584,-0.044788934,0.024232535,-0.07617374,-0.058506023,0.051388185,-0.024525149,0.03173068,0.00561609,-0.00037879765,-0.024131158,-0.05947461,0.081296265
0.074490555,-0.005484314,0.05520922,0.07426997,0.0487385,0.03882415,0.023450766,0.017219627,-0.005428067,0.06049136,0.03465385,0.0169157,0.04000192,0.05382054,0.059706885,0.07979703,0.007222848,-0.0030561844,0.07673826,0.048951767,-0.043593645,-0.05778008,0.08410022,0.028074266,0.040984474,-0.03999859,0.040435355,0.042510305,0.026607398
0.0274446,0.013386707,-0.0416613,-0.02779788,0.024671989,-0.005682808,-0.0005297992,-0.025369374,-0.048936788,-0.0027075943,0.028792731,0.01852557,-0.045715466,-0.00056989,-0.023901992,-0.05035977,-0.017766967,0.0069852145,-0.033178534,0.0633351,-0.059039652,-0.019495325,-0.06938676,0.02922391,-0.0184645,-0.026447799,0.017817872,-0.037693396,-0.058028262
-0.00072410965,0.023496436,-0.0325301,-0.030073488,0.024733832,0.026150635,0.06403778,0.056042876,-0.07054646,0.022595435,0.02346839,0.0015711606,-0.042279225,0.029473612,0.037108634,0.023738043,-0.010314436,-0.015798047,-0.01925946,-0.040616542,-0.016974427,0.07818507,-0.06456518,-0.00180853,-0.042663503,-0.040814403,0.027324818,-0.031540744,-0.0062974994
