musical instrument,accordion,banjo,bell,clarinet,drum,flute,guitar,harp,jukebox,microphone,piano,record player,saxophone,speaker,tambourine,trumpet,violin,whistle,bagpipes,cymbals,harmonica,xylophone
0.06359519,0.04926711,-0.007089717,0.017710194,0.046593126,0.07514817,0.0551078,0.00574705,0.024497036,0.03379415,0.06910576,0.029000508,0.079381324,0.028127085,0.062335312,0.0537594,0.0694705,0.050653838,0.026886098,0.006350908,0.06677334,0.023979353,0.06234531
-0.07935636,-0.014407245,0.010882799,-0.019859107,-0.054796405,-0.03570378,-0.027509006,-0.048910927,0.039883625,-0.011110122,-0.0583344,-0.055753198,-0.07092065,-0.03441585,-0.02422134,-0.023150224,-0.024499858,-0.015502061,-0.061109904,-0.07364372,-0.059471324,-0.040550955,-0.07782386
-0.02124242,-0.07479558,-0.046431348,-0.047519546,-0.06793732,-0.004876727,-0.060300022,-0.007554918,-0.013747169,-0.06660747,-0.028590485,0.020754421,0.05600438,-0.066723645,0.023688538,-0.0389294,-0.07107843,-0.063066676,-0.079025105,0.008551946,-0.04356595,-0.003966931,0.018614653
-0.04917782,-0.07987426,-0.06312659,0.036346715,-0.027451145,-0.08415267,-0.05009718,-0.038182475,-0.06382908,-0.077603005,-0.045583997,-0.027454566,-0.0211057,-0.042605277,0.016231498,-0.08727377,-0.049683765,0.024950193,-0.07516338,-0.07194308,-0.061982915,-0.076000385,-0.012848352
0.06601701,0.06566362,-0.042214602,0.036301192,0.07767652,0.041716468,0.07414821,0.031664103,0.062344212,0.03612864,0.03368491,0.07639719,0.053165957,0.075226136,0.02611462,0.07704348,0.07666732,0.01656314,0.018980296,0.06028926,-0.029767426,0.0721988,-0.004362452
-0.028359639,-0.022917137,-0.028866973,-0.026184496,-0.039900605,0.021320408,-0.050296057,-0.021070568,-0.08295303,-0.034784067,-0.0370248,0.015380714,0.017045967,-0.04822988,0.07009104,-0.07294903,-0.015315686,-0.06569453,-0.014849061,-0.059436094,-0.015587649,-0.038098708,-0.05768337
0.042152215,-0.03450811,-0.053418458,-0.03739836,-0.046189614,-0.030691192,0.008807198,-0.025405273,0.04461313,-0.054563735,-0.006859366,0.024330972,-0.03296127,0.010016417,-0.010802251,0.030944886,-0.044635322,-0.001897504,0.028721822,-0.014163181,0.008442977,0.063641615,0.04500718
0.07693172,0.0656287,0.027080622,-0.044717297,0.06992111,0.03542893,0.066664666,0.07944472,0.049558844,0.022224216,0.004378549,0.074062236,-0.002869469,-0.008807601,0.060854908,0.001176518,0.003982964,0.07416475,0.05735258,0.006707775,0.032359984,0.062949695,0.017522912
0.07906272,0.07411396,0.06278938,0.07621079,0.07343057,0.05686588,0.06655078,0.08361401,0.056298703,0.087662734,0.07365898,0.07829645,0.07053091,0.07710322,0.05644485,0.08416886,0.06312431,0.068342745,0.06832505,0.07587794,0.07730013,0.07001199,0.0733381
0.009921082,0.023440873,0.06277069,-0.015054625,0.06320314,0.06473716,0.0669339,0.05260792,0.04243636,-0.000993875,0.005968659,0.000989365,0.059442125,0.05519632,-0.033576384,0.06985056,0.06451892,0.03500819,0.05631298,0.0640734,0.06457526,0.031418215,-0.014560779
0.020281993,0.028462619,0.040419757,-0.05130405,0.00250676,-0.010847892,-0.046524346,0.02630246,-0.007115217,0.004144839,-0.045329373,-0.021173948,-0.029164955,-0.024821067,-0.03304742,-0.018871592,-0.051954247,-0.047113586,-0.051083762,0.000276567,0.05363234,0.011803779,-0.06101331
-0.069226176,0.014903322,-0.01789715,0.019156663,0.020204788,0.04979311,-0.006781741,0.046374433,0.00876766,0.04414564,-0.031167699,0.006638839,0.057590738,0.03445961,0.03639349,-0.011491976,-0.011646397,-0.003047666,-0.034063216,-0.030847851,0.029494649,-0.020624917,0.004181224
-0.055161472,0.009411389,0.025670823,0.02023891,-0.010291363,0.048851244,-0.04753536,0.034315653,0.000530521,-0.04226871,-0.06778827,0.054575905,-0.006568824,0.010273203,0.01158176,-0.035909772,-0.000848086,0.035800118,0.006674246,-0.015195527,0.000828359,-0.04830957,-0.053117022
0.029099356,0.072268,0.027468989,-0.057582643,0.005413972,-0.013136588,0.053989887,0.02237664,0.042071667,0.057844725,0.06714645,-0.010955201,0.056883767,0.015673865,-0.005793502,0.039031167,-0.010080855,0.002711055,0.05998713,-0.00014583,0.015016184,0.030983215,0.035004776
0.03633073,-0.011107997,0.06219997,-0.055034775,-0.004697375,-0.017889839,0.011902547,0.040727176,-0.02349078,-0.02271752,-0.06390916,0.034198366,-0.052767515,0.0334435,-0.03785276,-0.004139026,0.05609829,0.00888814,0.038100854,0.037399303,0.001998274,0.05611599,-0.01625681
-0.08161148,-0.07694688,-0.0671353,-0.04836569,-0.07718327,-0.029602027,-0.076251894,-0.08506441,-0.050772287,-0.08881733,-0.04157226,-0.079848036,-0.08231417,-0.077626646,-0.004425723,-0.09357251,-0.06676369,-0.075086765,0.04828952,-0.07903413,-0.08148821,-0.0763542,-0.079422764
0.05894911,0.04797942,0.056653418,0.058236368,0.021564724,0.036422316,-0.006030687,0.06206264,0.043975748,0.05391155,0.020160133,0.072682455,0.000567284,0.041828927,0.000965854,0.01262995,-0.010611256,0.00837859,0.051728476,0.013861585,-0.001707343,0.00765573,0.057019822
0.00252939,-0.054500908,0.06808959,-0.00546504,-0.027152818,0.04170248,0.040746424,-0.041828,0.0570842,0.018757874,0.04950324,-0.056896433,0.020877786,0.010801503,-0.05474852,0.06587435,0.04111198,-0.027340997,0.06912012,0.057686675,0.04927942,0.0701405,0.05985532
-0.07025948,-0.07745035,-0.046968166,-0.061267335,-0.075564995,-0.084006116,-0.076782174,-0.03537803,-0.08395286,-0.07594457,0.018654203,-0.07932555,-0.05082778,-0.069395185,0.036650587,-0.0904665,-0.055976156,-0.0764002,-0.083765894,-0.066646785,-0.07700424,-0.070370786,-0.07701858
-0.074014686,0.05450706,0.03108693,-0.007469425,-0.043179013,-0.003032058,-0.047930375,-0.014155628,-0.002381829,-0.028266959,-0.036046024,-0.022609232,-0.008136223,-0.016948322,-0.019752193,-0.05172306,0.04056432,0.027853794,-0.056483433,0.006706184,0.04976993,-0.007594881,-0.035113342
-0.046993162,-0.075389,0.052431755,0.07975572,-0.04699902,0.006392898,-0.054376837,-0.03187229,-0.034912255,-0.062698595,0.017312186,-0.017515937,-0.001485589,-0.05709881,0.03800229,-0.015099673,-0.04108659,-0.055271246,0.019802919,0.019517124,-0.005059502,-0.054714877,-0.04459366
-0.04432416,-0.05102794,-0.05741854,-0.06405321,-0.036964882,-0.059728246,-0.05110462,-0.056920316,-0.05207797,-0.049299553,-0.07582961,-0.06850827,-0.007539562,-0.058384884,-0.051700946,-0.06019632,-0.05187319,-0.03926157,-0.054184467,-0.042753436,-0.049515016,-0.05883345,-0.05419643
0.07532495,0.06616261,0.07846794,0.06173925,0.07702814,0.032010995,0.077506065,0.08444117,0.075562395,0.05952303,0.057557616,0.07653308,0.045542322,0.07573212,0.04681629,0.06682323,0.077037536,0.07646669,0.06598424,0.074087575,0.07698003,0.07342136,0.07470544
-0.051344544,-0.061335165,0.015106094,0.06569442,-0.074736774,0.015438453,-0.075353235,-0.025087915,-0.059008334,0.065993614,-0.051103342,-0.004373607,-0.003665088,-0.063240536,-0.09335824,0.04902882,-0.0738949,-0.05779345,-0.08233286,-0.07410835,-0.034332655,-0.07455887,-0.000561495
-0.03258961,-0.010072384,0.004643546,-0.009259965,0.02240699,0.041778754,0.007422127,0.042064592,0.03455999,0.0236291,0.048715875,0.032797463,0.007799392,-0.024480777,-0.004517736,0.037338965,0.03276702,0.015886005,0.0652957,0.034256276,0.018532708,0.04452162,-0.047762558
-0.00296269,0.028538141,-0.035247073,0.019514158,0.017354332,0.049634974,0.023943556,0.04045025,-0.016120665,-0.017517684,0.028833924,0.061159078,0.017002678,0.027313083,-0.012987354,0.023670867,0.01133793,0.054905448,0.05948727,-0.006370152,0.005914647,0.020332031,-0.030543167
0.007727374,0.013479445,0.007300854,0.028994745,-0.048596684,0.0653576,-0.019126046,0.017789861,-0.02669858,-0.024520379,-0.07710754,-0.010565368,0.008512038,-0.05850669,-0.081735514,0.006734786,0.030205091,0.006587787,-0.016988441,0.025170527,0.047052458,-0.027684953,-0.06007529
-0.05905601,-0.07708481,0.015681215,-0.07516919,-0.053432435,-0.03873859,-0.034746747,0.031562336,-0.032048088,-0.025721394,0.066658534,-0.06560088,-0.039328728,-0.037447114,-0.010623941,-0.058320034,-0.070531644,0.013748411,-0.031202888,-0.067510374,-0.031835854,-0.003261808,-0.06925109
0.042939737,0.006744497,-0.07226667,-0.027507026,-0.008892646,-0.005604016,0.044698663,-0.002080513,-0.020694423,-0.029598342,-0.032142546,0.021036042,-0.009512136,0.054859478,0.008291073,-0.016217956,0.02028643,0.0558668,0.002764454,-0.006460676,-0.06526672,-0.012515022,-0.03503897
-0.0667339,-0.002547647,-0.047899395,-0.030092344,-0.052380603,-0.04384027,-0.06598884,-0.078046754,-0.06508955,0.000104195,-0.035596177,0.0169588,-0.059796207,-0.007487593,-0.04025355,0.00122948,-0.06701105,-0.04441209,-0.011390674,-0.07331485,-0.054584365,-0.016301168,-0.004395099
-0.023116313,-0.07063383,-0.027813163,0.028595077,-0.02729327,-0.022971647,0.026863053,-0.050729204,-0.012983989,0.014865551,-0.026097488,-0.03503467,-0.032914903,-0.06642694,0.000923924,-0.027520848,-0.007130246,-0.031365298,-0.048264973,-0.026226426,0.03372214,-0.061703388,0.009624425
0.057868607,0.033895392,-0.041594453,-0.066907525,0.039691765,-0.054313738,0.040757798,-0.020872042,0.03559519,0.07597071,-0.058723263,0.06333986,-0.013067076,0.06737839,-0.018846743,-0.019592226,0.07337984,0.0738212,-0.01329585,0.044237915,-0.008714193,0.07033735,0.06560842
0.016690722,-0.016272081,-0.03275419,-0.054782674,0.005684731,-0.0528673,-0.005362765,-0.027757304,-0.018517852,-0.0437781,-0.014980539,-0.054667823,-0.04990717,-0.0348773,-0.039957587,-0.017261112,-0.05014736,-0.015186898,0.00340883,-0.032791138,-0.028049521,0.010919323,-0.020145217
0.048903953,-0.013336925,0.011267982,-0.062567554,0.054743383,0.015114631,-0.009399871,0.041956194,0.041646417,0.016153995,0.02986347,0.03350601,-0.06764933,0.019269066,-0.04168262,-0.035710387,-0.02113331,-0.004426133,0.05785012,0.053661972,0.051203597,0.07247539,0.05542496
0.07784798,0.054456856,0.060020693,0.020512665,0.05649091,0.06681561,0.028499909,0.051150974,0.050851077,0.0359349,-0.020297665,0.047574088,0.010059115,0.06496773,0.06586467,0.025966281,0.04005049,0.061612584,0.050503142,0.03134144,0.05290132,0.06154136,0.01853615
0.06789123,-0.022463733,0.070604905,-0.028687933,0.05831577,0.036043186,0.05419314,0.04791586,0.041046195,0.032518685,0.051044602,0.069609955,0.02638694,0.033495266,-0.021939201,0.010244675,0.074809805,0.04449992,-0.004242306,0.06829532,0.023670023,0.06944895,-0.034452893
0.016087206,0.07270876,-0.017538374,0.036599647,0.05639796,0.07423282,0.039249763,0.016722508,0.04581631,-0.030773927,0.025888627,0.053374816,-0.036063127,0.051040944,0.062401015,0.05710866,0.05152198,0.065682985,0.025551401,0.03174863,-0.032171912,0.0349141,0.001485963
-0.06927496,-0.0581491,0.036218375,-0.003951896,-0.06396812,-0.038849358,-0.06423459,0.004447499,-0.03993463,0.006525062,0.041584324,-0.045739617,-0.023757301,-0.024238918,-0.0220426,-0.037915293,-0.020301124,-0.016759472,-0.005341896,-0.05775263,-0.01867509,-0.011334206,-0.06649144
0.044501815,-0.02880247,-0.014256489,0.054670285,-0.010174746,0.034439836,0.002276031,-0.023858588,0.06357374,-0.047534794,0.005241464,0.012679437,0.004410491,0.025865663,-0.015318233,-0.003035112,0.02261236,0.000878045,-0.040398076,0.022832088,0.042416032,0.007783023,-0.02744003
-0.047684435,-0.072320044,-0.012560656,-0.07069226,-0.046420287,0.05389044,0.07265367,-0.032128107,0.003447678,0.014544218,-0.070396386,-0.07765895,-0.03954807,-0.02370176,-0.040180247,-0.029601987,-0.054734837,-0.00537021,0.03354542,0.019977136,0.06635376,0.049060695,0.004390437
0.045609526,0.033760156,0.0741472,0.054917943,0.07097554,0.0689734,0.029541546,0.056711454,0.013230218,-0.0708843,0.06963479,0.048235588,-0.07740844,0.04343621,0.007540915,0.048746385,0.07410568,0.065726645,-0.012048184,0.016671607,0.07100684,0.054080527,-0.025470268
-0.04219154,-0.016213225,0.009838877,0.019897334,-0.062160745,-0.03987729,-0.03841641,-0.046847355,-0.003470679,0.01037529,0.005613602,-0.07483697,0.06731955,-0.06200668,0.005108745,-0.007557347,-0.019140989,-0.066638045,0.015412722,-0.010553652,-0.010035374,0.00103792,-0.001486403
-0.02399933,-0.04870741,-0.032680456,-0.003367575,0.030714469,0.047008004,0.05825801,0.016682854,0.04724366,0.036792107,0.060342547,0.06415946,0.018327992,0.04931481,0.031334873,-0.009610478,-0.002219255,0.057742275,-0.017759927,0.002080416,0.02026029,0.04130138,-0.016694091
0.001129833,0.052358888,-0.042587373,-0.0813528,0.06610516,-0.047894273,-0.024596525,0.003724527,-0.07277268,0.029120965,-0.012704482,0.06847748,0.017445117,0.063668825,0.032138873,-0.014113848,0.008681225,-0.05641308,-0.027784947,-0.06662382,0.027197469,-0.023902271,0.002286403
-0.008482392,-0.04946547,-0.057750735,-0.06367334,0.010226854,-0.003082406,-0.028302507,0.011738252,-0.07340474,-0.06540439,0.047589604,-0.038656127,0.014204689,-0.030682055,-0.018070422,-0.017045485,-0.033271834,-0.045750067,0.005037095,-0.026475094,-0.003115003,0.003947291,0.03141144
0.017450865,0.042900607,-0.049379304,-0.044925943,-0.059052058,-0.03308616,-0.07435379,0.016990643,-0.05974952,0.00605179,0.02400182,0.07287859,-0.023377147,-0.02874681,0.019242365,-0.006550232,-0.015428745,0.0747918,0.017913915,-0.05416406,-0.025930615,-0.07482545,-0.05856422
0.026594326,-0.014078068,0.034869652,0.054886624,0.03586469,0.000970322,0.051871616,0.032044064,0.027323196,0.030554065,-0.018814841,0.014621067,0.002172816,0.00698585,0.026474457,0.002221619,-0.031209309,0.01733319,-0.06919489,-0.034877907,0.012386898,-0.029207712,0.044459656
-0.046987586,0.044111673,0.07099549,0.040394846,0.044008784,0.047634702,0.06176232,-0.002259999,0.069729306,0.032695975,-0.010808962,0.007838534,0.056975532,0.063112594,0.014462761,0.039656084,0.05462831,0.06872136,0.046641476,0.06280186,0.069499746,0.036482327,0.028412202
-0.057983495,-0.057622552,-0.058261633,-0.019665645,-0.02147528,-0.04632737,-0.061704595,-0.060651097,-0.062918514,-0.05418079,-0.06987587,-0.01910788,-0.04467028,-0.055893395,-0.06765684,-0.014898548,-0.047592707,-0.053985592,-0.018562023,0.01127248,0.04055398,-0.04267272,-0.04896419
0.051095948,0.01137564,0.020518728,-0.060531322,0.018303145,0.006386899,0.033734024,0.038211867,-0.016462961,-0.001775618,0.026263125,-0.03909274,0.053095844,-0.013931519,0.011626245,0.004002213,0.012269592,-0.018392371,0.041539878,0.033884376,-0.001914543,0.014155978,0.06661544
0.07796319,0.0792399,-0.038758084,-0.050208215,-0.001019899,0.046906088,-0.011440344,0.071538605,-0.033580165,0.084219985,0.018015994,0.019661281,0.07256951,-0.014473576,-0.04600443,0.07667178,-0.06792842,-0.045673,-0.05419466,0.05613345,0.056064013,0.005383104,0.06577358
0.010366024,-0.05842135,0.032484137,0.014632361,-0.026597915,-0.029584922,-0.031066116,0.013723246,-0.028039336,0.008659426,0.014477479,0.011133437,-0.024123522,-0.054909777,-0.03200877,0.055182006,0.024991736,0.019463483,-0.0667544,0.03260042,-0.009051215,-0.058349207,0.010780494
-0.04591757,-0.013947557,0.052297052,0.043795943,-0.018017966,0.06375467,0.03160682,0.002095948,0.012974704,0.050302602,-0.023744976,0.024701683,0.024083052,-0.022181554,0.048839416,0.057616565,0.050945774,-0.00841934,0.056038428,0.015345261,0.06134545,-0.016284635,0.05659058
0.08018625,0.06939287,0.033081017,-0.00200976,0.055014376,0.061814606,0.06301052,0.08441621,0.067358,0.08835559,0.0699414,0.0723585,0.073236704,0.056658447,0.021957487,0.09488535,0.018093657,0.074919686,0.055423435,0.07985365,0.081992134,0.07634727,0.0347586
-0.041414585,0.012883463,-0.01456216,0.012253041,-0.01268408,0.006421745,-0.020459518,0.046774168,-0.002764829,0.03581424,-0.045861352,0.015400798,-0.028975116,0.009722615,-0.054080565,-0.018466545,0.033773042,-0.002284495,0.015871167,0.011223805,0.02977217,0.007321023,-0.01845437
-0.057008777,0.00497822,-0.068925686,0.014975872,0.022869553,-0.022614265,-0.049037203,-0.01010746,-0.04990011,-0.044059534,-0.020047316,0.014103616,-0.052637655,-0.028365001,0.051920757,-0.003004497,-0.048769563,-0.007933334,-0.04267659,-0.021192929,0.018616438,-0.06372794,-0.044776034
-0.034177724,-0.001039007,-0.017023472,0.07160146,0.011647698,-0.023277568,0.03415741,-0.022666488,0.015506092,0.04518055,0.041488975,-0.05281749,0.07856443,0.06901629,-0.007921062,0.01546442,0.03719658,0.01194981,-0.02674525,-0.0248655,-0.040941328,0.06665741,-0.067824714
0.05333368,-0.059349567,0.047010098,-0.011632241,-0.07107068,0.07232355,-0.012357323,0.001856483,0.015923701,-0.018089142,0.06505715,0.05090313,0.009363792,-0.034444105,0.041396264,-0.003688888,-0.037392482,0.0252391,-0.003829965,0.038471904,0.045571517,-0.004779585,0.06735778
-0.012675283,-0.002330487,0.046034247,-0.009260415,0.04914848,0.01456013,0.054818545,-0.011335442,-0.010124922,0.012708589,-0.02981462,0.00375599,-0.052491657,0.036602713,-0.026168779,0.005185636,0.019348279,-0.004267206,0.046852067,-0.006154384,-0.002528034,0.01727399,0.047896322
-0.015110422,-0.003711865,0.02838618,-0.07242977,0.054229345,-0.08025992,0.03169067,0.066177115,0.008475687,-0.06540864,-0.03524523,0.06188935,-0.07886167,0.038360186,-0.04285241,-0.042452727,0.043183178,0.067022294,0.065967195,0.004338984,-0.05784649,0.06926885,0.035740912
-0.044315662,-0.010269771,0.026522841,0.005470204,-0.023105804,0.053173237,-0.0477774,-0.06770344,-0.07613281,-0.038225994,0.05644951,-0.01592434,0.054060813,-0.076470986,-0.029080797,-0.048007943,-0.002164342,-0.027000355,0.037248794,-0.015616497,0.054043353,-0.06894789,-0.013371261
0.031670038,0.04551069,-0.060919847,-0.015578082,0.041070357,-0.050434887,0.06692776,-0.011582303,0.057388775,0.029954769,-0.021432148,0.03604309,-0.019908035,0.059474807,0.027610566,-0.003140995,0.053996813,0.04583875,0.005862569,0.04272228,-0.035743993,0.04865414,-0.025695205
0.022525053,0.046854723,-0.031591583,-0.016233355,-0.008374815,-0.03712064,0.009932422,-0.01091888,0.017877713,-0.049771182,0.035217796,0.007731609,0.0333489,0.06745658,0.026584528,0.028088238,0.076850325,0.054651313,0.06991448,0.066485494,0.013973963,0.059069525,0.031356085
-0.009858608,0.012232798,0.07018313,0.050415687,0.033937857,0.063446656,0.06802656,0.007339747,0.03903324,0.011256718,0.06967634,0.041945606,0.075640045,0.06270917,0.06425005,0.043374572,0.06229924,0.06699775,0.06757942,0.028497782,0.019697115,0.009034454,0.018925995
-0.04801959,-0.073865056,-0.064840294,-0.032352477,-0.07704357,-0.07151663,-0.069568284,-0.000931699,-0.0833618,-0.002629183,-0.058205746,-0.030493727,-0.049722,-0.07768137,-0.021691607,-0.07008036,-0.07571164,-0.07158666,-0.05416213,-0.07312265,-0.03610067,-0.07442418,-0.024301069
-0.047381777,0.043254238,-0.059920635,-0.050028887,0.052021693,0.040298615,0.07547701,-0.03285641,0.06987491,0.000168002,-0.03709094,-0.07402729,0.037636064,0.065133646,-0.058562938,0.013501732,0.058780756,0.041517884,0.008805729,0.079519905,0.065373085,0.0413226,-0.006541161
0.077150606,0.07090416,0.06071403,0.001360083,0.07714652,0.074287,0.07480011,0.079230875,0.07680213,0.05540304,0.027824026,0.07164268,0.061784428,0.07415723,0.04071022,0.07858244,0.07232196,0.07742463,-0.000515867,-0.003438001,0.03759553,0.051164806,0.055143204
-0.043287907,0.044711072,0.025753893,-0.027319416,0.0626357,-0.014388979,0.06313339,-0.015222329,0.064922325,-0.07614399,-0.008782929,-0.03039984,-0.061421473,-0.02785113,0.049390923,-0.038484324,-0.054780364,-0.043422077,0.08117517,0.022150028,-0.058284957,0.049415156,0.07806457
0.059803363,0.07254422,0.029920664,0.005429446,-0.041480538,0.01985816,0.006085266,0.06328616,-0.01897916,-0.005398233,-0.004171866,0.053638406,0.019885078,0.057461586,0.04807711,0.026831081,0.054701157,0.02307199,0.015496429,0.005205475,-0.029442433,0.03723231,0.02124731
0.001450837,0.015136985,-0.067305356,0.035347156,-0.037975818,-0.017908067,0.00794008,-0.02773094,-0.04862709,0.029679155,0.044382498,-0.006821015,0.060086872,-0.022214966,0.005493613,-0.005260309,0.061600786,-0.031778656,0.020436294,0.043141168,0.019335087,0.017236104,0.015747039
-0.0458913,-0.030396668,-0.03745665,-0.024976028,0.020347333,-0.027559942,-0.013268999,-0.056267463,-0.064005785,-0.007253779,0.027714308,-0.041629765,0.07106244,0.014214338,0.044244334,0.017031094,0.01974236,-0.06941852,-0.035158407,0.0502567,0.061411038,-0.007269991,-0.041043937
0.035728797,0.048551146,0.059272178,0.002297543,0.043648284,-0.002484386,-0.05633827,-0.052081894,-0.003132714,0.048265442,-0.024470499,-0.00914428,-0.000857511,0.017045384,-0.071070656,0.03343271,-0.03458157,-0.009845788,-0.024386687,0.04953373,-0.025280485,0.06076866,0.04892722
0.001661663,-0.000153353,-0.034478143,-0.031098427,-0.027483806,0.05160284,-0.022956235,0.050296817,-0.03216428,0.055471104,0.048599202,0.03795572,-0.021886008,0.01939876,-0.038895734,0.05298328,-0.041653447,-0.06361338,-0.046575096,-0.020447118,0.060080048,0.007694155,-0.023322204
-0.013206966,0.020060727,0.016229328,0.006896074,0.02688028,0.037029993,-0.011474629,-0.030589296,0.006992826,-0.044588998,-0.023220683,0.027956575,-0.023021765,0.029320138,-0.04377116,0.021727664,0.039931953,-0.021570168,0.028145451,0.045733448,0.044645883,0.023537118,0.001021345
-0.005457947,-0.057005677,0.00913774,0.032230753,0.001481242,-0.001081104,0.03026597,0.011574818,0.001585996,0.051288646,-0.016752286,-0.020873323,0.004793022,0.006367322,-0.037738156,0.024569556,0.030700043,-0.005287006,-0.018196978,0.030083543,0.022852298,-0.00411994,-0.05476883
0.019120395,0.03400026,0.03674156,0.07254682,0.004194889,-0.037944347,0.011817934,0.07170112,0.058218006,-0.005101613,0.016510788,0.07759686,0.043751728,0.032340527,0.051320143,0.027363801,-0.012193589,0.07505385,0.042534627,0.012559883,0.057674523,-0.010226954,0.06840239
0.06475517,0.05217726,-0.036095604,-0.02720252,0.07267991,0.052691754,0.060032576,0.041646592,0.033597838,-0.0342474,-1.79E-05,0.058875345,0.026352277,0.056063864,-0.059847545,0.03114414,0.003772787,0.03175819,0.06437096,0.059512846,0.014433941,0.041354172,0.03573378
0.011317147,0.022331735,-0.059714336,0.01798716,0.06280172,0.08073638,0.04258616,-0.02298008,0.061312355,0.008816493,0.012627728,-0.052488662,0.064303875,0.03991856,-0.018967342,0.04258838,0.039941404,0.041852877,0.057076037,0.045114823,0.056781955,0.04175249,0.0562478
-0.007382416,0.01770745,-0.07469747,0.03146878,-0.015784306,0.01928672,-0.005909893,0.044297602,0.036912303,-0.012653065,0.019243196,0.007071098,-0.026228825,0.061428588,-0.05865461,0.039271317,0.027233524,0.017300665,0.011583157,0.008940157,-0.036804795,-0.000529571,0.020756045
0.028125336,-0.04229607,0.053739082,0.02199443,-0.062426146,-0.012681771,0.011051951,-0.02507497,-0.001226874,-0.0498773,0.060443047,-0.030051462,0.006553366,-0.054131415,-0.061232805,0.001027068,0.007303511,-0.057037693,0.03499241,-0.010754557,0.015180313,0.051696308,-0.036019545
0.0635097,-0.014930856,0.032372896,0.042690944,-0.02159094,0.02477901,-0.012026393,0.05992863,0.033435397,-0.035313576,0.08198111,0.035068277,0.03197447,-0.02263382,0.03581382,0.004511923,0.05242525,0.07027896,0.033462755,0.045076463,0.005792068,0.008969672,-0.07757797
0.011223965,0.073471986,-0.025514655,-0.005064882,0.072353445,0.053428967,-0.036405157,0.029513838,-0.07338808,0.065284155,-0.031073693,0.067694716,0.012953295,0.06594727,0.01862342,-0.060058437,-0.0439658,-0.013069676,0.07475465,-0.054373633,-0.015798166,0.056495316,0.060879175
0.03714154,-0.003419012,0.04149798,-0.064005375,-0.002722271,0.02695276,0.060492255,0.03506356,0.015218169,0.013749781,0.03434147,-0.004000044,0.062451676,0.07268249,0.058753055,-0.01095605,-0.035986092,0.021679956,0.06547577,-0.0503498,0.052035302,0.0163946,0.06122906
-0.040949237,-0.056149382,0.021606015,-0.031444196,-0.067804806,0.04517766,-0.017599553,-0.023574382,0.017518494,-0.011821816,0.005953433,-0.024617456,-0.049951464,-0.068053216,-0.0282092,-0.06584944,-0.008602505,0.009506415,0.03440205,0.004672981,-0.014151725,0.027086373,-0.006180986
-0.018731784,-0.020082925,0.038419984,-0.03579053,-0.017556744,0.02233156,-0.00322162,-0.013044805,-0.06091314,-0.054279324,0.021344766,0.007180753,-0.059430707,-0.038742516,-0.002854594,-0.03755822,0.018643674,-0.04808818,0.016952727,0.015017908,-0.02799723,0.012233614,-0.000345924
-0.0697195,-0.06793481,0.02186873,0.068209484,-0.07597057,-0.032113932,-0.06162946,-0.07605747,-0.004171756,0.005595605,-0.07019088,-0.06005862,0.004302751,-0.07140248,-0.051124264,-0.059794467,-0.07286888,-0.071366765,-0.06483724,-0.038895432,-0.06928485,-0.031918436,-0.06116697
-0.07792284,-0.07418138,-0.07650111,-0.07666228,-0.07363019,-0.07620423,-0.07496339,-0.08129435,-0.08103928,-0.08554384,-0.07295764,-0.07740392,-0.0784796,-0.07449804,-0.082393974,-0.08837665,-0.07705297,-0.07440795,-0.0755395,-0.073249154,-0.076041766,-0.072962925,-0.07690819
0.029353434,0.02646577,0.07542309,0.003262414,0.059676394,0.035997704,0.06828373,0.011415381,0.01883733,0.06755958,-0.044297457,0.03472173,-0.05272619,0.04204682,-0.061017007,0.030088698,-0.016631812,-0.07077612,0.023071483,0.011752534,0.025401318,0.07627806,-0.042028997
0.04140701,0.03040799,-0.03916248,0.036258284,0.042766158,0.00496328,0.019037656,-0.003653213,-0.035310697,0.074204125,0.00347204,0.030181946,0.03103199,-0.006290944,-0.036493097,-0.026400564,0.044205155,-0.048003856,0.028332708,-0.0062964,0.027533285,-0.052215174,-0.06890333
-0.061675288,-0.043402687,-0.035807297,0.018045863,-0.03298355,-0.019182784,-0.04284926,-0.037839267,-0.07113007,0.053743534,-0.03469203,-0.047437876,-0.044054747,-0.0461475,-0.017386343,-0.018973283,-0.010285174,-0.060276594,-0.037733644,-0.029002082,-0.017608924,-0.064000614,-0.024701197
-0.059005175,-0.04833044,-0.008014191,0.03356633,-0.054935325,-0.009718204,-0.060420595,-0.004908856,-0.0442151,-0.031972103,0.027786914,-0.017925417,-0.0692125,-0.02391415,-0.019363334,0.004719617,-0.023000756,-0.04125072,0.03634933,0.03553825,-0.012744098,-0.045320317,-0.06069743
-0.036431376,-0.06418657,-0.06544777,-0.062080085,-0.068297885,-0.067414194,-0.066463105,0.013427991,-0.056113157,-0.011642605,-0.075650156,-0.04336349,-0.0404446,-0.031092305,-0.06858114,-0.07453189,-0.061267443,-0.0117132,-0.05772838,-0.045704447,-0.040668163,-0.050428577,-0.06358798
0.04120563,0.06401844,0.07161157,0.08138917,0.05435472,0.07600802,0.047822095,0.07945138,0.08266341,0.07846964,0.036965612,0.07632292,0.039603736,0.0684754,0.0602608,0.07826145,0.07177855,0.061673265,0.074313544,0.07404808,0.059093565,0.073822275,0.02476192
