Birds,chick,dove,duck,flamingo,hummingbird,ostrich,owl,parrot,peacock,pelican,penguin,pigeons,rooster,seagull,swan,turkey,vulture,woodpecker
-0.0187567,0.019179778,0.005413618,-0.03574207,-0.045114595,0.058812656,0.03341449,0.006056052,0.0042319447,0.024939775,-0.04967665,-0.048615977,-0.04247237,0.066574536,-0.03394486,-0.048576042,-0.06716459,-0.010779033,0.0072643426
0.029150555,0.0014165534,-0.019704206,-0.046122663,0.0652213,0.029483033,0.045599733,0.0028825586,-0.038781326,-0.039417867,-0.0071952823,-0.017454863,0.02605478,0.005433532,0.037729457,0.03119575,0.03761388,0.03180179,0.019061713
0.050546847,0.012361962,-0.05400525,0.011842848,-0.05093319,0.04621381,0.06108556,0.052465353,-0.009248721,-0.03637245,0.057571568,0.0025938698,0.02714908,0.0029585676,-0.040406074,-0.037295047,0.02193673,-0.052043777,0.016419778
0.07920051,0.07450271,0.06063867,0.072110616,0.041580614,0.079212636,0.07157312,0.070919655,0.07891539,0.06429008,-0.014870063,-0.004387338,0.07479602,0.080061585,0.07152802,0.036807213,-0.008303672,0.08208057,0.016989011
0.015996804,-0.009219735,-0.061050933,-0.05180581,-0.034785964,-0.010327207,-0.017395146,-0.006074356,-0.02664249,-0.045188345,0.028843967,-0.014807437,0.020740189,0.03519615,-0.01902596,-0.026827542,-0.022510609,-0.013048851,-0.022047047
0.02662267,-0.03861692,0.008426192,0.05130073,-0.06591171,-0.055472262,-0.056518577,-0.01461444,-0.06442631,0.0014109612,-0.041855067,-0.050728694,0.000919465,-0.05917909,-0.045157325,-0.025186274,-0.041558836,-0.055970605,-0.067612566
-0.06265747,0.045142356,-0.0097444095,0.026217852,0.0085415505,-0.001744397,0.021425202,-0.013158479,-0.02642446,-0.013947754,-0.017990487,0.013695862,-0.013775212,-0.009720865,-0.01705383,0.0072354362,-0.038174722,0.0076867566,0.00045050695
0.0186896,0.034866586,0.04859022,0.010310629,-0.022364896,-0.04688415,-0.027482366,-0.020982914,-0.055359907,-0.03273888,-0.020502103,0.0033327944,0.0169171,0.01988124,-0.013368482,0.03195439,0.018465184,0.0024100037,-0.008117949
-0.035295367,0.05705375,0.025008144,0.062105894,0.010719382,-0.014762763,0.05385593,0.058144227,0.0134948045,0.0013182906,0.02478584,0.02470833,0.006772083,0.04941665,0.0014188329,-0.046213612,0.05784152,-0.044071537,0.03193436
0.073619746,0.063856706,-0.071621105,0.04925954,0.08532442,0.07360476,0.06145782,0.06612735,0.019250201,0.0666075,0.031328753,0.036796607,0.0659254,0.069843836,0.0731454,0.07055928,0.025556292,0.06856027,0.055603303
0.00073290564,0.006412916,0.057154823,0.0332409,0.059720222,0.06080475,-0.068236165,0.035776768,-0.0537144,-0.004658493,0.017928308,-0.050939173,0.038073983,-0.017953366,0.0627569,-0.025035607,-0.0779605,0.05140545,0.048359174
-0.043370083,-0.01518183,-0.023178674,-0.044634562,-0.021352896,-0.013827588,-0.054784253,-0.039979037,-0.007822163,-0.03288214,0.02176778,-0.028617376,-0.030962896,-0.017261788,0.020678582,-0.000120340184,-0.047656044,0.029071288,-0.050416116
-0.05009215,-0.0132132,-0.02518555,0.06667424,0.021026604,-0.03183829,0.034275595,0.03763838,-0.0645746,0.056269616,-0.05008774,-0.047852013,0.017568966,-0.009436044,0.03295635,0.029989026,-0.060251478,-0.027170459,-0.0063040764
0.0840427,0.09649361,0.07758044,0.08124314,0.08650162,0.08253598,0.08130307,0.07976389,0.08002524,0.084926836,0.08142638,0.08341815,0.07684384,0.081235,0.07795879,0.085719414,0.080171175,0.084681995,0.08771069
0.015150307,0.007154508,-0.0022437938,-0.00012696779,0.011396661,0.012169123,0.05996228,0.035596915,-0.05643205,0.03908134,0.05864599,0.026619378,0.060828324,-0.03010389,0.06049734,0.06578788,0.062045276,0.06572287,-0.04022
0.0037751768,0.037045136,-0.041774865,0.0046697576,0.053235516,0.05920367,-0.008507382,-0.020786235,0.026593806,-0.054708946,0.037022743,0.034664117,-0.046387937,-0.06918976,-0.025914222,-0.06896626,-0.07224838,-0.009642087,0.015125867
0.0639512,0.055359237,0.01878142,-0.0056325155,0.033588164,0.01708021,-0.01362814,0.058318414,0.029590046,-0.007325281,0.014885951,0.02637705,0.036115296,0.027951345,0.029915826,-0.018646685,0.05157086,-0.027219553,0.036777277
0.034840096,0.0021105632,0.03241375,0.054444578,-0.021875782,0.033801973,-0.061928254,0.022274198,-0.074276164,0.03664897,0.053177472,0.06416815,0.04633599,-0.049864087,-0.03972996,0.05598976,-0.054490086,-0.01582832,0.027083758
-0.07493785,-0.04978584,-0.03968697,-0.052021943,0.005920211,-0.004826014,0.0024046232,-0.03689356,-0.025770165,-0.0124897035,-0.036625,-0.059900887,-0.06830952,-0.048590176,-0.022177683,-0.073431656,-0.04665005,-0.04245865,-0.047517482
-0.055274617,0.0163584,-0.04456132,-0.022262573,-0.042611122,-0.035794716,0.0022761752,-0.0008989482,-0.020569734,-0.0422133,-0.02993936,-0.036786202,-0.024964308,-0.009830821,-0.028139366,-0.035741907,-0.001931209,-0.034282167,-0.028651062
0.019189341,-0.01290046,0.007253828,0.0022027402,0.016112333,0.04472523,0.06981392,0.006046293,0.019175962,0.039092213,0.026870437,0.052956652,0.0030777734,0.024394443,0.035453983,0.024706375,0.037103925,-0.005690759,0.030426228
0.022602646,-0.037189297,0.075598106,-0.049167536,0.057437036,0.04393058,-0.053158663,0.041450508,-0.046438538,0.0031789527,0.007675709,-0.04484359,0.069212094,-0.011752932,0.06688554,0.061178565,-0.034058683,-0.0006517304,-0.017370747
0.04406251,0.017539129,-0.056400895,-0.059361618,0.009614822,0.035163056,0.044617735,0.060261335,0.006414353,-0.0011775792,0.03390477,0.046008337,0.041923467,-0.0466894,0.036464784,-0.012072929,0.030460779,0.015026504,0.050798416
-0.05537072,0.08255252,-0.02650196,-0.033618357,0.01278419,-0.039613377,-0.060919143,-0.044059798,-0.047013182,0.02622915,-0.07092846,0.014874175,-0.048382666,0.07362741,-0.07422245,-0.024678139,-0.03708795,-0.060497362,0.041356303
-0.03823111,-0.012651435,0.011720179,0.053236533,-0.0487374,-0.05382948,0.021517769,-0.057358906,0.048473384,0.034141764,-0.02282724,-0.070621714,-0.025509264,-0.0046308455,0.014536438,0.05916213,0.075477555,0.05210589,-0.016540468
-0.07061757,-0.03096927,-0.05907112,-0.0076783122,-0.00435848,0.019043814,-0.05486117,-0.0051166657,0.0074167233,-0.028812643,-0.070523374,-0.04836103,0.008004312,-0.044555727,-0.023292152,-0.05004828,-0.039309386,-0.027195597,0.026332596
0.0036576544,0.068184,0.02317395,0.043856036,-0.018408356,-0.06433833,0.07749301,0.065481246,-0.0049326266,0.0154716065,-0.0051103244,0.025116067,0.039934363,0.038241524,0.061511904,0.041454397,0.048695527,0.050778728,0.013992643
-0.0065766177,-0.037524965,-0.05534547,-0.0456978,-0.041717455,-0.038840156,-0.071906775,-0.013463836,0.050847307,-0.060558576,-0.06383362,-0.01845501,-0.0673357,-0.03552063,-0.071857646,-0.03179563,-0.071204945,-0.056651093,-0.017155156
-0.0319674,0.013649341,-0.03536791,-0.05280098,-0.03754954,0.03292632,-0.014520139,-0.005293923,0.020528624,0.016558865,-0.062663995,0.0062312223,-0.03112199,-0.000111982685,0.018617706,0.0033135442,-0.008471788,0.033211783,0.031556617
-0.041111358,-0.072731055,-0.07836903,0.015602043,-0.061123367,-0.006095307,-0.05137205,-0.032922488,-0.04688598,-0.041244254,0.039453514,-0.016199008,-0.014287794,-0.02413174,-0.0006346915,-0.015600422,-0.030024284,-0.018207124,-0.017641278
0.061368126,0.04045006,0.07694494,0.065780364,0.06539321,0.028218737,0.06585692,-0.0029150974,0.04862589,0.078743115,0.04475741,0.014732749,0.05240536,0.028367056,-0.014438559,0.06233114,0.07693603,-0.04839396,0.04613994
0.018665053,0.031710688,0.006964973,0.009965808,0.04988317,0.020668142,0.0162529,0.057045776,-0.02948328,0.006387273,0.03205413,0.020867899,0.00811978,0.0055864058,0.05731351,-0.033943973,0.044486906,0.009788254,-0.016007174
-0.06821984,-0.056741256,-0.040447906,-0.04712926,-0.06264812,-0.07156801,0.019101085,-0.06213804,-0.047257904,-0.0357508,0.032598708,-0.03912423,-0.037313383,0.013950362,-0.0064035445,-0.040424045,-0.062065016,0.04410683,-0.063991345
0.07249736,-0.0120538,0.053670593,-0.036167804,-0.022969669,0.024478223,-0.023408879,0.03378189,0.06366957,-0.037944376,-0.02627342,-0.0005058978,0.06473482,0.060545627,0.020121826,-0.043581408,0.028211528,0.034538858,-0.047603875
-0.0034088832,-0.0012133586,-0.028329454,-0.016264878,-0.044134803,-0.017497439,-0.025277402,-0.043366455,0.0053653363,-0.030493915,-0.04555473,-0.014713852,-0.024953404,0.005219171,-0.035830807,-0.04164257,-0.004962071,-0.0009734227,-0.03349889
0.012841863,-0.0077600284,-0.030346021,-0.019834772,-0.012376115,-0.022600675,0.04431446,0.018459473,-0.010622843,-0.006873892,0.0035845328,0.0044157007,0.019722925,-0.05960681,0.003028183,-0.013704213,-0.002363099,0.034008976,0.013200739
0.06760748,0.034319595,0.026089935,-0.04703438,0.0010997712,-0.004268944,0.0765845,0.07449373,0.04705604,0.0041944883,0.0154378805,0.015821362,0.00046580198,0.051872343,0.06891399,0.07068705,0.061066277,0.064072594,0.056593936
0.0059326934,0.039238576,0.003990047,0.05123673,-0.03668657,-0.008581015,-0.011439576,-0.01120976,-0.017969038,-0.005685087,0.058452237,-0.008249141,-0.010535158,0.014600058,-0.010586676,0.028590694,0.03282933,-0.00019069406,0.009858143
0.015765075,-0.01088488,0.0042192787,0.00033776954,-0.013876573,-0.027017424,0.056464754,-0.069230996,0.004218404,-0.02147526,-0.05621588,-0.010890499,0.02178458,-0.033105485,-0.07475995,-0.03336199,-0.031687304,0.016866976,0.013202828
-0.04405902,0.011378739,-0.011868848,-0.060722582,-0.017118417,-0.013254224,-0.0659816,-0.04548967,0.040352676,-0.062590554,-0.0028568285,-0.07174175,-0.065808244,-0.06374666,-0.009047292,-0.05513553,-0.001112293,-0.0029408366,0.011665475
-0.03864306,-0.04565876,0.023085138,-0.025319733,0.011097266,0.044349257,0.044822168,-0.01395167,-0.054607607,-0.06405645,0.0120046055,-0.042782664,-0.039533827,-0.03624363,-0.041840315,-0.053448908,-0.048572496,-0.04536762,0.027032718
-0.028294863,0.0013538059,-0.03021118,0.030781016,-0.0461564,-0.015563194,-0.018091474,-0.030879056,0.047025792,0.0022724757,0.008981402,-0.015827546,-0.033626948,-0.004343315,-3.2431686e-05,0.030577363,0.010919565,0.027879529,-0.010849446
0.06544853,0.07665443,-0.015366866,0.054735333,-0.02465425,0.0015528857,0.010070027,-0.00035638962,0.035018332,-0.020391176,0.020980721,0.038453165,0.030271675,0.02609852,0.03539424,0.038441658,0.042972762,0.014502222,0.02317282
-0.007904671,0.022054123,0.03624307,0.0012211927,-0.01600262,-0.0084172385,0.04956116,-0.027336007,0.057047736,0.018607313,0.006670192,0.0033007099,0.055519186,-0.029485852,0.04284385,0.03104798,0.0062651373,-0.014502617,0.042343874
0.065948255,0.08637611,0.07342675,0.030017905,0.044768263,0.06680705,0.05396863,0.05500171,0.052244753,0.075883284,0.06607712,0.05929665,0.076075755,0.073420495,0.06426778,0.071528405,0.024570858,0.048999686,0.07830359
-0.06103511,0.05541885,0.019040935,0.02079443,0.07296634,0.06796098,0.057430647,0.03181456,0.07177249,0.08115029,0.06733322,0.07636981,-0.026492894,0.07248528,-0.0033525676,0.070241034,-0.008473535,0.07566616,0.029796455
0.053331163,0.026405687,0.0138868345,0.046416532,0.039094668,-0.014704334,0.05626718,0.052349478,-0.021227997,0.06660443,0.048735585,0.063968554,0.043355156,0.045100883,0.048838366,0.06679617,0.07465424,0.053959463,0.023872051
0.06731808,0.062251262,0.046972357,0.05636898,-0.008211483,0.03962321,0.050404985,0.017834729,0.04043036,0.0145414155,0.04373355,0.0023258424,0.032150947,0.025678856,0.040307604,-0.027056998,0.049963433,0.04798572,0.04464119
0.022507956,0.02430005,-0.057718392,0.0031010455,0.08316126,0.009149672,0.011690865,-0.03062746,0.048880525,0.012132687,0.05284614,0.07624521,0.0043954253,0.031335067,0.0058793123,-0.021452036,-0.045397077,0.062042728,0.009155503
0.071427815,0.022803158,0.071855895,0.07489953,0.07311685,0.079503335,0.06896749,0.0767364,0.026178125,-0.0130736185,0.025012003,0.049131654,0.06253796,0.02602327,0.0010684376,0.035801355,0.018661797,0.069833495,0.08111635
0.007533043,0.082960434,-0.049702816,0.037611034,-0.00023824933,0.018607706,-0.020792786,0.03894395,0.043981574,-0.02578397,-0.00811402,0.011384176,0.01781594,0.043700177,0.045404803,-0.024586525,-0.011676091,0.0022111377,0.038195394
-0.051696748,0.044729885,-0.039050613,-0.018529797,0.037463333,0.024361229,-0.021608487,0.018671932,0.034612387,-0.013989854,0.013295627,0.03835814,-0.02291634,0.008651478,0.038670026,0.025669685,0.025515206,-0.028826192,0.057460546
0.017771026,0.008661771,-0.061596528,0.060884196,-0.05324262,-0.014048217,-0.05933628,-0.02628919,0.026708096,-0.04348083,-0.006026781,-0.03330412,0.06532253,-0.070896044,0.021956103,-0.033297855,-0.05653781,0.040891305,-0.065455854
0.05173465,-0.053907897,-0.07091756,-0.047125682,0.0012067622,-0.041446473,0.011616364,0.012544786,-0.032269426,-0.052172747,-0.028202586,-0.037014566,-0.0504988,-0.047299337,0.032064218,0.008240662,-0.025780281,0.062278073,-0.03753637
-0.035586294,0.08314862,-0.016020346,-7.636994e-05,0.042387214,0.032522608,0.051108833,-0.059950434,-0.049280684,-0.059579942,0.03132273,0.081880055,-0.03935491,-0.04370606,-0.012065593,-0.04645863,0.039775793,-0.0065514725,-0.069968805
-0.009665599,-0.037193794,-0.0673452,-0.037273344,-0.06690253,0.04424933,-0.03289403,-0.07533634,-0.050892804,-0.07281225,0.040927,-0.063581645,-0.022308368,-0.04796305,-0.0127259195,-0.07984567,-0.06094171,0.057439838,-0.06812945
-0.0370706,-0.018810049,0.07026155,-0.044048123,-0.019934585,0.023065932,-0.053397425,-0.030361079,0.015366908,-0.073187955,0.008430232,-0.029998276,-0.053194672,-0.045890924,-0.055709228,-0.01934957,-0.0042666164,-0.030752597,-0.057158083
0.071267314,0.016839104,0.026985563,-0.07748685,-0.009732709,0.035924807,-0.021493841,-0.030476913,0.0693614,-0.076386385,0.005793449,0.023608556,0.049025882,0.035924405,0.040859222,0.006533773,0.05812967,0.0051546013,-0.056417815
0.066618755,0.0789524,0.07355647,0.07029362,0.07294354,0.074768685,0.073507786,0.061988916,0.07114353,0.06747048,0.071231104,0.06424553,0.06378183,0.06727469,0.07144477,0.05283388,0.060099065,0.05602203,0.07691883
0.057566285,0.042242866,0.057266977,0.060141232,0.052967295,0.032006778,0.010004648,-0.026111674,0.035240874,0.039626706,0.03367499,0.05456132,0.06078682,-0.0007204758,0.045880836,0.06362249,0.03494292,0.035916977,0.066399604
0.013677603,0.049222436,-0.0017431438,-0.024129907,-0.015703823,0.022249391,-0.029020365,-0.057297878,0.054522302,0.022608535,0.007065298,-0.0069297543,0.009939173,0.02608972,0.022753531,0.064541094,0.008048669,0.023943318,-0.030476054
-0.030934079,-0.035896078,-0.02118855,0.03009209,-0.05745912,-0.055586852,-0.040118597,0.0050496873,-0.040993463,-0.043790184,-0.011330073,0.012955382,-0.04235067,0.036375456,-0.031503808,0.012058353,0.020716941,0.021332655,-0.013301558
-0.033317756,0.0274613,-0.013439047,-0.004365572,0.066641346,0.024483124,-0.03155054,-0.03525416,-0.06840193,-0.04252471,-0.009504333,-0.025140824,-0.021801217,-0.05560839,-0.011897802,-0.0334371,0.025685376,0.027801177,0.018276919
0.018007837,-0.0013286921,0.060712952,-0.04495673,-0.0269289,0.036850754,-0.021749666,-0.03042892,-0.038720172,0.019224193,-0.010332133,0.029770859,-0.04262069,0.05082361,0.019543888,0.009946609,-0.0104005495,-0.01969314,0.04987562
0.01616713,0.006622099,-0.04299469,-0.037470106,0.03544696,0.0075827963,0.046237078,0.07148403,-0.0019418716,0.0053261197,0.048800796,-0.03667056,0.0599849,0.07090318,0.053149775,-0.06522619,0.046391174,0.0752231,0.034962986
0.04732066,0.030992053,0.007263716,0.041608837,0.0067072883,-0.0034080097,0.02075137,-0.005102066,0.037352555,0.040668435,-0.05108625,0.027765017,0.023616647,-0.015415069,-0.0068510436,-0.042262852,-0.008311226,-0.045099545,-0.0046957275
0.009337717,0.033131283,0.062059138,0.07939826,0.057828564,0.009553383,0.07066157,0.06658733,0.058767635,0.082564384,0.030546363,0.069809325,0.04152146,0.027321525,0.050829783,0.0738727,0.039725184,0.004450617,0.0737007
0.07882708,0.06573265,0.068999134,0.07782469,0.08516454,0.0679408,0.07767515,0.031679414,0.06858346,0.080870956,0.07079045,0.074650094,0.06759124,0.067192495,0.042050973,0.075298764,-0.016404722,0.080693774,0.07670663
-0.061535195,-0.07575737,0.022679824,-0.079171546,-0.080205984,-0.08075549,-0.07967578,0.032589976,-0.033931863,-0.00959923,-0.049457796,-0.05121162,0.028776433,-0.069488026,-0.059327975,0.029368239,-0.07993166,-0.072255574,-0.06882924
0.008922875,-0.02659077,0.05229298,0.051011074,-0.011192197,0.061021853,-0.0035676924,0.025431033,0.01782857,-0.0045630382,0.017888987,0.013973348,-0.002490438,0.031452283,0.05116552,0.048125647,-0.03968715,0.036489636,-0.01011618
0.005238261,0.0016538259,0.001784872,0.021846611,-0.07937993,-0.07737693,-0.072920166,-0.034186136,-0.073388,0.040933724,-0.0692632,-0.08306439,0.062197357,0.028645243,0.0019055406,0.059010718,-0.0041551176,0.002663043,0.0070315395
-0.0517519,-0.07088155,0.02981431,-0.023169518,0.008653061,-0.009030288,-0.047032714,-0.034216404,-0.015646378,-0.009013222,-0.009660873,-0.060661152,-0.0399097,-0.060732856,-0.021477664,-0.037029456,-0.052889142,-3.7469385e-05,0.008715783
0.08364529,0.025223427,0.0745848,0.07236468,0.08655333,0.08272015,0.081089094,0.07500865,0.07923714,0.08324906,0.08097014,0.08249171,0.076882325,0.07579784,0.078471445,0.078223996,0.075128816,0.07782551,0.08263838
-0.06772171,0.045220092,0.05212922,-0.055621672,-0.0072633605,-0.07136824,0.03320306,-0.05148826,-0.061430033,-0.022027548,-0.05913197,-0.004334047,-0.07171015,0.06780595,-0.045626402,-0.08093076,-0.043755397,-0.03769543,-0.04566995
-0.032602657,0.021526987,0.007465164,0.070019975,-0.0056719845,-0.006676357,-0.024265444,0.0045004967,-0.023658037,-0.00048123172,-0.00584221,0.015179553,0.004463915,0.004582737,-0.029921604,0.0058644004,0.021597955,-0.0500817,-0.0057973526
0.042220246,0.04018447,0.009929323,0.030608362,-0.025065355,0.01664674,-0.054847725,0.02742714,0.046588406,-0.04693273,-0.03664908,0.006478359,0.01699201,0.017075267,0.0016817282,-0.035598356,0.017550554,-0.013975109,0.04058193
-0.002396293,0.025762837,0.06793449,0.0628607,0.07026399,0.038014416,0.037355162,0.062808715,-0.036217038,0.031769164,0.03727748,0.029175976,0.042371605,-0.012043545,-0.0534193,0.061668217,0.0598844,0.049437176,0.0043533556
0.05784618,0.03806271,-0.055666693,-0.023959443,-0.029077822,-0.05964545,0.07703506,-0.0019958382,0.052906748,0.009842053,0.021222215,0.07476573,0.045827955,0.07377589,0.037023768,0.050578393,0.057717007,0.057735056,0.015309775
-0.08400378,-0.044314384,-0.062218536,-0.075629435,-0.08613629,-0.08220214,-0.08127329,-0.07286171,-0.0804035,-0.08480447,-0.080345556,-0.07998926,-0.07598471,-0.07353145,-0.066873625,-0.0727103,-0.07563854,-0.083700374,-0.08652081
0.04559429,0.026624514,-0.03981534,-0.031170886,0.053966407,0.05107448,0.003106161,0.048489228,0.0558964,0.04168034,0.01476947,0.05075885,0.04299863,-0.0058047185,-0.032358035,0.024905305,0.04402448,0.037320126,0.04081561
-0.01627363,-0.058892634,0.04452714,-0.05080225,0.029784882,-0.027624084,-0.037114825,-0.029133402,-0.058801506,0.022162266,0.06721937,-0.02550249,0.06454227,0.039010055,0.06612776,0.028820014,0.024220794,0.028575474,-0.052946236
-0.08255252,-0.08326605,-0.04292955,-0.06018914,0.063118115,-0.04521771,-0.062305167,-0.060967576,-0.06375377,-0.071718775,-0.04085856,-0.052963056,-0.054945264,-0.073339365,-0.06254223,-0.060956806,-0.059821688,0.008785987,-0.080534965
-0.006574793,-0.023946928,-0.014853085,-0.042273328,-0.040685304,-0.01735208,-0.053732622,-0.018106438,0.015830908,-0.036057793,-0.006566227,0.00051995425,-0.004365159,-0.037286207,0.021109048,-0.012550679,-0.027265988,0.010494247,-0.039464995
-0.043144364,0.0076870224,0.013494462,-0.007014077,0.019275595,-0.061108444,-0.04401789,-0.05074238,-0.021300603,0.007788858,0.015091318,0.039691072,-0.050961334,0.019383468,-0.0487235,0.03565676,0.009498162,-0.03675524,-0.062334515
0.052091118,0.0599843,-0.00564782,0.009287227,-0.0063183913,0.057933465,-0.032352433,0.055584088,-0.01001497,-0.031252168,0.006879077,0.016097898,0.07086252,-0.04443461,0.048080295,0.012549688,-0.006232524,-0.04139295,0.026919305
0.067341655,0.0018112728,0.029747484,0.06856969,0.045891635,0.021358754,0.039697517,-0.029408356,0.06809569,-0.05611242,0.024751749,0.064638734,0.05746171,0.072006874,0.051647857,0.04880708,0.044299785,-0.061484955,-0.03853851
0.006678732,0.04915529,0.03233227,0.057181913,0.02327198,0.048132513,0.0761703,0.06824127,-0.015118515,-0.020174358,0.0069337864,0.05778975,0.028118165,0.050200354,0.012979887,-0.01601404,0.062166024,-0.012106461,0.04205137
0.047963094,0.036003157,-0.04750434,0.03273539,0.03530861,-0.034622356,0.038758993,0.02877944,0.033827815,0.06765956,-0.028346583,-0.000987695,-0.047247387,0.06266264,0.0071167634,0.014340663,0.02098573,-0.0010286057,-0.042686395
0.027542185,-0.05389026,-0.0007428468,0.044927593,-0.024577884,-0.0013003831,-0.017474145,-0.035713803,0.01484997,-0.0004092284,-0.054752827,-0.03962654,0.037920125,0.015405781,-0.05900561,0.0356122,-0.01422467,-0.04543639,-0.023350792
0.014029559,0.049922127,-0.0009768471,-0.025249993,0.016876169,0.010509,-0.05181191,-0.030100923,0.03673182,0.008989654,0.014706545,-0.078934975,0.061357487,-0.006130215,-0.062395807,-0.044056654,-0.040050957,-0.023839777,0.049186833
0.032806028,-0.032244544,0.06898028,0.069973305,-0.05216468,0.020139111,-0.012671464,-0.038176823,0.063760914,-0.026650928,0.03399476,0.02903239,0.042719897,0.022641014,0.06049063,0.06323282,0.05933537,0.059294697,0.054093905
-0.050189942,-0.0040152534,-0.040607076,0.028746102,0.02303009,0.012723992,-0.022438053,-0.023754163,-0.04527058,-0.01734174,0.017137785,-0.043848865,-0.030611169,-0.029931154,0.027265994,0.025738971,-0.017409086,0.01796126,0.055292
0.029559502,0.04202204,0.015270993,0.05294263,0.06648808,-0.04244134,-0.0017934765,-0.04895351,0.050189063,0.0010251073,0.04233262,0.0642417,-0.05239588,0.04319043,0.026749395,0.015447257,0.011873501,0.044234533,0.0006462858
0.037740864,-0.005048166,0.016313752,-0.04843039,0.0439574,0.044844948,0.052189376,0.016374283,-0.007924049,0.008852914,-0.007929408,0.026160598,-0.034517404,-0.047590725,0.076099254,-0.074377105,0.03989118,0.040604312,-0.020182211
0.035224825,-0.055761594,0.044491176,-0.044459596,-0.05707881,-0.068244815,-0.07804335,0.028058413,-0.035329703,-0.06993611,-0.07839493,-0.04007783,0.003201309,-0.038566254,-0.038203005,-0.06350912,-0.032939546,-0.04927801,-0.05499882
0.019125078,0.03659857,-0.06686905,0.038653757,0.059950177,0.0036136091,-0.049970824,-0.06779146,0.057328723,0.061484024,-0.03904806,0.030727603,0.0008073053,0.050186917,-0.06416454,0.07633342,0.07752241,-0.032688435,-0.08348234
0.019948548,-0.02470331,-0.042416394,-0.0151312975,-0.026564203,-0.017294586,0.017133497,-0.035458192,-0.034781788,-0.044139165,-0.0032681208,0.0339667,-0.06352947,-0.06881167,-0.029539233,-0.062398385,0.05392573,-0.065801635,-0.017205754
-0.028238015,0.016858803,0.027425103,0.04549648,0.042228255,-0.010546694,0.039704498,0.03273395,0.05613099,0.06514035,0.030327143,0.018860986,0.028217198,0.04607311,0.05955392,0.073026255,0.04223123,0.062178195,0.06435592
0.07781176,-0.045062616,-0.010464989,-0.056407638,-0.0021388642,-0.043382026,-0.054964088,-0.027703239,-0.04800058,-0.06643956,-0.036869213,-0.033595473,0.061363433,-0.025646308,-0.03200863,-0.0613236,-0.010978681,-0.021873426,-0.057921097
-0.018526165,0.015254786,-0.032563906,-0.03165176,0.04211288,-0.026712144,-0.03757862,0.0039045396,0.04739976,-0.029291747,0.044837765,0.05787852,0.062336177,0.008605912,0.0296651,-0.048892226,-0.070454836,0.047947593,0.047844607
-0.062887184,-0.036194354,-0.05219225,-0.060538877,-0.06308166,-0.014913559,-0.003576703,-0.009836747,-0.060450453,-0.07885044,0.022746967,-0.031508304,-0.050128855,-0.064289026,-0.07344841,-0.05862412,-0.012318051,-0.0108461315,0.0010218665
-0.054495186,-0.026991954,-0.04292538,0.005867702,-0.010770985,-0.019901738,0.03195109,-0.07036168,-0.009728696,-0.036880985,-0.050270073,-0.061262093,-0.031232525,-0.05270059,-0.014636821,0.01012826,-0.05046083,-0.06042271,-0.05522213
0.023631847,0.056867313,0.060189553,0.06618662,0.07497773,0.028477386,0.019303447,0.006380375,0.047744654,0.058273844,0.026696062,-0.006759845,0.032148674,0.06573154,0.060805235,0.06859064,0.043274745,0.027581792,0.04942582
-0.027059304,0.009822582,0.07173732,0.020496015,0.035591662,0.047521498,-0.028823672,0.032812294,0.011767768,0.0049991584,-0.042954873,0.011728088,0.007927196,-0.026466008,0.037949484,-0.016554927,0.02057994,-0.06500231,-0.049441304
0.0041644694,-0.060893953,-0.0041426066,0.038912103,0.022757702,0.001720025,-0.013380931,-0.0072359783,0.03452188,-0.0056414553,0.023070982,0.034599088,-0.0068313917,0.026120296,-0.0028097993,0.013622033,0.04264297,-0.0022075574,0.022828212
-0.014101332,-0.0037028715,0.056736887,-0.008501197,-0.05693381,-0.072762914,-0.063606255,0.015457776,-0.00085493986,-0.0797667,-0.064762175,-0.020418001,0.0043168114,-0.054740846,-0.040114608,-0.03839941,0.010806919,-0.06129863,-0.003887229
-0.013195525,-0.028765662,-0.073107325,0.047509614,-0.05683464,-0.05745005,-0.015272053,-0.018223178,-0.055180106,0.012388745,-0.05992376,-0.061517972,-0.05526197,-0.048015825,-0.027749931,-0.050967116,-0.020667693,0.046953086,0.031883113
0.044401128,-0.02027838,-0.012205811,0.028510354,-0.029037254,-0.03742728,-0.035107773,-0.019109119,-0.05129808,-0.0043635974,0.013557608,0.009031048,0.034303572,-0.046813536,-0.038124256,-0.0013873957,0.028278692,-0.05710137,-0.02988153
0.015750915,0.022000827,-0.038221437,-0.016345182,0.018047335,-0.059948076,-0.022048077,-0.049752384,0.011380717,0.019072141,0.04843987,0.03387392,-0.043021116,-0.02480913,-0.016601099,0.013275253,0.04154141,0.026248842,-0.055192787
0.010472689,-0.080601275,-0.03572888,0.030660747,-0.043146003,-0.0153721785,0.00066496624,0.059314568,0.057698704,-0.030263996,-0.03341779,0.011362644,-0.038012438,-0.03662655,0.05578278,-0.07876485,-0.013094376,0.01438184,-0.022089249
-0.069101736,-0.009808681,0.07300056,0.015668225,-0.056933034,0.03336321,-0.06615917,-0.04215895,-0.028456366,0.0040734885,0.005779976,-0.055175524,0.02925292,-0.016379148,-0.03731664,0.062315162,-0.028147219,-0.04528812,-0.06742954
