Musical Instruments,bagpipes,banjo,bell,clarinet,drum,guitar,harmonica,harp,piano,saxophone,trumpet,violin,xylophone
0.048457343,0.018161314,-0.03259372,-0.08008023,0.013394103,0.07438897,0.014542939,0.06100126,-0.029903583,-0.032239415,-0.037520133,0.012049585,-0.030259598,0.014754231
-0.037974957,-0.06366498,-0.04906961,-0.00411944,-0.057096522,-0.05349652,0.010156241,-0.04132781,-0.025503462,-0.05670839,-0.07502025,-0.06116621,-0.0011375495,-0.07245307
0.031965937,0.0674027,0.034228414,0.06868988,-0.032005634,0.023302535,0.010945401,-0.04395604,-0.042449042,-0.0374382,-0.046666592,0.016832655,0.04013532,0.048367288
0.022868939,0.028981786,-0.020095663,0.009250301,0.05373421,0.0049200575,-0.031465035,0.02626652,0.03089686,-0.07822058,0.04114669,0.052888736,-0.034856584,-0.022380577
-0.0141394595,0.033996582,0.035528056,-0.07560914,0.035293046,-0.021013934,-0.024214473,-0.002287547,-0.04204286,-0.034001943,0.044620357,-0.03017878,0.050679773,0.0781966
0.046791025,0.0064882296,-0.023942824,-0.062314156,-0.066575795,-0.03739824,-0.0041112527,0.038941663,0.0317689,-0.05263521,-0.04052302,-0.020864353,0.036300045,-0.075163774
0.07268762,0.006399977,0.048448175,0.03665767,0.07566695,0.077824436,0.06394183,0.012366458,0.05527313,0.018481271,0.05959077,0.0610325,0.05676241,0.018829087
0.052494332,0.05670678,-0.013796616,0.051082544,0.053330075,0.03161955,0.042882897,0.06762932,0.06621975,0.068386525,0.02798523,0.06434009,0.055699177,-0.032366537
0.05919921,0.015864937,-0.008028614,0.0351732,0.0032497603,-0.049072225,-0.028742181,0.0012261864,0.016411113,-0.017420758,0.050008547,0.011028753,0.029017905,0.041825898
-0.082462735,-0.06341814,-0.064684875,-0.047040664,-0.05147604,-0.064550504,-0.08504468,-0.072763205,-0.051609583,-0.08022804,-0.07442284,-0.055952042,-0.07491877,-0.05642588
-0.008991947,-0.04395891,-0.05132375,-0.07331184,-0.027687473,-0.051044725,-0.028116485,-0.039422262,-0.030370634,-0.046652388,0.0029865599,-0.047638193,-0.0080489665,0.054231383
-0.038643956,-0.064114414,-0.017970486,-0.053667303,-0.037354626,0.018086597,0.0056234905,-0.008164181,-0.018702157,0.008986621,-0.013468923,-0.04183242,-0.011785005,-0.020130277
0.02893229,0.014670818,0.05264042,0.052555837,0.045990586,0.061945327,0.031239966,0.009852862,0.06077217,0.049281713,0.066618934,0.06771144,0.061549313,0.038648512
-0.04821343,-0.0045669493,-0.03649268,0.046834704,-0.066275984,-0.016088935,0.016510775,-0.024665335,0.0073777665,-0.033515193,0.01761796,-0.036733195,-0.024337366,-0.040343896
0.07832155,0.06548011,0.055270538,0.06296327,0.05235117,0.056366034,0.04463116,0.063203976,0.06525718,0.011385376,0.0453934,0.033269007,0.017469836,0.010121968
0.026477098,-0.0065453127,-0.017072827,-0.023556294,0.05938719,0.06868745,-0.02879338,-0.0042928555,0.03682878,0.06287577,0.0115952045,0.0258224,0.071370505,-0.049869694
-0.039929952,0.026086517,0.020158684,0.05091735,-0.03371041,0.039026465,-0.05556992,-0.034508258,0.043731343,-0.03871239,-0.023190074,-0.039417095,-0.019191394,-0.038439825
0.04804576,-0.0442965,0.050238777,0.06282251,0.063536525,0.041659094,0.0044164583,-0.038051754,-0.0091719255,0.017212536,0.019649224,-0.02266197,0.0090898005,0.025158942
-0.01780121,-0.034620948,-0.02815859,-0.06868129,0.00676193,-0.0222211,-0.01842203,0.00065842527,-0.004236926,-0.040770512,0.013156607,-0.046863325,-0.0069770725,-0.07791232
-0.05835039,-0.028258441,-0.038920943,-0.046918448,-0.011429985,-0.0012684979,-0.07391831,-0.041690603,-0.028843531,-0.063974686,-0.02495008,-0.0604307,-0.07133508,0.031749547
-0.007768574,0.02942841,-0.046770804,0.026481774,0.06654203,0.016261386,-0.008683845,0.023496427,-0.027521148,-0.024572987,0.044264905,-0.0119668655,-0.011633532,-0.032990668
-0.064590365,-0.06824034,-0.030568238,-0.06646688,-0.023842545,-0.052752927,0.02733621,0.061019007,-0.022405392,-0.04807051,-0.060088363,-0.07075652,-0.073410854,-0.008433605
-0.014375413,-0.03481973,0.027826909,0.078038536,0.011781455,0.015701646,0.002912089,0.0085890675,0.028959421,0.036173873,0.023846388,0.02944409,0.063215695,0.06333229
0.034691297,-0.035608,-0.01766461,0.031466298,0.058035098,0.0037302622,0.03000362,0.0044393,-0.06696769,-0.008274044,-0.03506621,-0.04501725,0.056571573,-0.017434783
0.057966854,0.017009266,0.058510676,0.04157426,0.03374801,-0.04611132,0.020788899,0.06311649,0.056867555,0.023590231,0.061154157,0.054118644,0.008849832,-0.027824068
-0.05391961,-0.051891442,-0.018759558,0.0617982,-0.02083867,0.023500584,-0.032031152,0.021676831,-0.06544616,0.0026293602,0.0046156677,0.045996934,-0.06262086,0.0057780505
0.0683862,0.075541385,0.038378894,0.017555222,0.066806495,0.0775723,0.06799545,0.06958358,0.08072152,0.0501003,0.060819466,0.07196184,0.037914544,0.06483513
-0.03284666,-0.022745093,0.0067269825,0.039097004,-0.034610808,0.030889729,-0.050783712,-0.035299543,0.038799178,0.0059887352,-0.036351535,-0.01963851,-0.044902973,0.05368617
-0.0044564432,-0.007962384,-0.046322368,0.050381843,0.030569844,-0.028620286,0.057709444,-0.049626026,-0.05373034,-0.025241364,0.040413603,0.004775579,0.007921386,0.043043833
-0.03546097,-0.042727083,0.06059987,-0.07722959,-0.011574654,0.012262239,-0.052832775,-0.017510202,-0.056058764,-0.06262367,-0.05751879,-0.055273596,0.06780162,-0.010700388
0.026247531,0.054184128,0.06973941,-0.035163023,0.05874726,0.04914363,0.0066373968,0.07292121,0.07522445,-0.021234404,0.06999531,-0.009694129,0.0700033,0.036401592
0.009066963,0.020395795,0.0028359217,0.054897085,0.056334216,0.021042375,-0.003036145,-0.004628259,0.042676736,0.01283104,0.03264439,0.017908895,0.011617065,0.058954608
-0.08236778,-0.080165304,-0.054893725,-0.0020783807,-0.064763695,-0.047817994,-0.084965356,-0.06682973,-0.059472144,-0.08034216,-0.06986413,-0.056758065,-0.07741581,-0.0813979
-0.02373653,-0.05310396,-0.04985636,-0.043250937,-0.036709245,0.050620746,0.004424038,-0.0714426,-0.024450697,-0.037546087,-0.047035534,-0.043197464,-0.06448705,-0.011326441
-0.07437413,-0.06524033,-0.053770375,-0.07540279,-0.05801108,-0.064290546,-0.06660091,-0.041234232,-0.03081907,-0.059945226,-0.051249165,-0.05652015,-0.043630358,-0.051575452
-0.030292626,-0.0017252467,-3.787537e-06,0.011992145,-0.02809206,0.031685818,0.04477451,-0.023829365,-0.020746842,0.0015722286,-0.0144794425,-0.011350923,-0.011816665,0.001336398
0.0200965,0.062396903,0.053282008,0.024882425,0.056732424,0.032775532,0.05885707,0.058265023,0.041162364,0.05833928,0.028513368,0.039119396,0.04181595,0.014614527
0.0018279881,-0.028445944,-0.068434894,-0.0476115,-0.04260865,-0.010268905,0.015084631,0.027363501,-0.05578187,0.037730157,0.040168453,0.058441725,-0.06818254,-0.020494767
-0.022961264,-0.043213688,-0.013657331,0.0018963795,-0.009636714,-0.064856075,0.0027460312,-0.05571195,-0.049178287,-0.0071439296,0.026805978,-0.060260482,0.0025796844,-0.027410453
-0.007548231,-0.06805528,-0.060929906,-0.062072393,0.0045858673,-0.028263755,0.008679447,-0.05442654,-0.04536082,-0.005858711,-0.023813618,0.0003974779,-0.038857818,-0.074811645
-0.026167722,0.021424953,0.013307979,-0.053315025,0.020204278,0.010361444,-0.0034362103,0.04584748,0.025721055,-0.0038773709,-0.013150497,0.044971213,0.03941408,-0.03494008
0.048554473,0.06280119,-0.0016260995,-0.03524644,0.062684454,-0.0024098484,-0.02300989,0.06374393,0.06744044,-0.034812935,0.074924715,0.037410013,0.050138447,0.05938062
0.04219748,-0.018078439,0.035525307,0.07865134,0.03651743,0.038312726,0.054379746,-0.0027630976,-0.06588508,0.028295413,0.05612627,-0.005029672,0.024267675,0.03644232
-0.029452506,-0.05499954,-0.022898445,-0.043726943,-0.05843391,-0.028951127,-0.04435627,-0.038904127,-0.06290133,-0.04644697,-0.046904944,-0.075182945,-0.013666752,-0.06517145
-0.055301905,0.015841339,-0.041379016,-0.0046118516,0.019450804,0.03498552,-0.07629101,0.053084936,-0.023232881,0.02313276,-0.00014542941,0.04528927,0.009252492,-0.030924039
-0.043263964,-0.04570353,-0.065155275,-0.016557429,0.010730042,-0.019695256,-0.0040104147,-0.06510388,-0.06890268,0.0114942575,-0.022419715,-0.029004067,-0.018973669,0.02102849
0.0054816958,0.042025607,-0.027095199,-0.02015292,-0.006110627,0.005669136,0.031223133,0.009510145,-0.009747089,0.0019295891,0.00447914,0.039569475,-0.020850793,-0.046659034
-0.04432571,0.071511835,0.027957818,0.06121959,-0.01542473,-0.030217784,0.041522354,0.02403786,0.041112296,0.021707539,-0.001240307,-0.031266224,-0.02037472,-0.024807414
0.029082783,0.030325796,-0.045291487,0.060407072,-0.04412215,-0.050035454,-0.059695307,-0.06839855,-0.058403786,0.012974077,0.01805632,0.061708923,0.03486096,-0.053762324
-0.020188421,0.0016490539,0.0019536384,0.068969205,0.050575227,0.0114301,0.037918206,-0.028659264,-0.03580202,0.03992785,0.04750093,0.0059180725,0.013653347,-0.044971492
-0.07390857,-0.07066244,-0.07200823,-0.056951728,-0.078152806,-0.02549573,-0.074571595,-0.065496966,-0.07719029,-0.06319998,-0.07063096,-0.069943644,-0.052605327,-0.045117788
-0.038399857,0.030369386,-0.020461109,0.052118387,0.0054047517,0.07463081,0.033234045,0.00030063395,-0.012750629,-0.017298263,0.002898818,0.020265868,0.053802975,-0.074069604
0.036928985,-0.008402402,0.015376707,0.07061139,-0.0102066565,-0.07832043,0.015760418,-0.06335904,-0.047915366,0.005767256,0.038834743,0.021106454,-0.062632605,-0.063081466
-0.07472263,-0.05216336,-0.06886131,0.028044576,-0.043330956,-0.06500584,-0.08396353,0.0274791,0.019067049,-0.022816697,-0.015162547,-0.0056372806,-0.06087453,-0.07643145
-0.07922312,-0.07126329,-0.0510788,-0.019308802,-0.06971834,-0.062985644,-0.042514827,-0.07225976,-0.05895489,-0.055394817,-0.05677906,-0.051919363,-0.039136678,-0.04646211
0.052276228,-0.008267584,0.0022671607,-0.028279796,0.011824539,0.04179794,0.058608413,-0.051038917,-0.017078476,0.028125092,0.03368328,0.022736557,0.0017602096,0.029847655
-0.08147139,-0.08011129,-0.07814901,-0.08286245,-0.07819944,-0.08818147,-0.083140664,-0.07545668,-0.08868446,-0.08014066,-0.07746419,-0.08101727,-0.07812991,-0.08210029
-0.019706687,0.038104504,-0.036882788,-0.026921319,0.037528113,-0.0014524871,-0.017326763,0.018456431,0.05196518,-0.05268326,-0.015935918,0.0035949007,-0.032860134,0.07189993
0.06655615,0.0048216376,0.065126695,0.06538415,0.027320681,0.07473964,0.07503674,0.029714873,-0.015293207,0.05715213,-0.06195525,-0.032312997,0.01988534,-0.016341066
0.014804733,-0.070864506,-0.00374952,-0.022558039,-0.061217103,-0.07774506,0.034180753,-0.0467554,-0.053161282,0.027506923,-0.04384351,-0.0647372,-0.074425116,-0.05889515
0.059442345,-0.0023841031,0.016871648,0.05999464,0.070328966,0.038010016,0.057099067,-0.062432494,0.0510791,0.032951828,0.03621096,0.066120654,0.00018290537,0.048502572
-0.039173678,-0.016900126,-0.024897454,0.043156423,-0.03298036,-0.05535808,-0.0677259,-0.065963015,0.009173938,-0.06296931,-0.041782606,-0.018096635,-0.02879323,0.009447205
-0.0707053,-0.03594851,-0.058951788,-0.03741701,-0.027766967,-0.03904413,-0.052007306,-0.055851858,-0.040157326,-0.056378223,-0.04813173,-0.01122116,-0.012269248,-0.0411089
-0.017123861,0.0026632051,0.046652194,-0.032382574,0.056604505,0.015605944,-0.05304411,0.053937245,0.01939417,0.038468458,0.051444214,0.021103568,0.013596775,0.0032517295
-0.0049856165,0.008568601,0.005467156,-0.01203166,0.005905719,-0.040813677,-0.026222756,-0.011628249,-0.035293486,-0.056794252,0.028795302,-0.01144486,-0.061293487,-0.031758133
