parts of buildings,attic,bathroom,brick,cabinets,ceiling,chimney,curtains,door,faucet,fence,fireplace,garage,gate,kitchen,light switch,mailbox,roof,shower,sink,tile,toilet,window,chandelier,elevator
-0.034853477,-0.058926728,0.032634947,0.07047155,-0.005154932,-0.037924778,-0.007360423,-0.011525054,-0.02624087,0.044523757,0.039988175,-0.043340202,0.075129256,0.00967471,-0.006367412,0.003682722,0.031786967,-0.03928965,-0.020273574,-0.010928432,0.054330632,0.00687553,0.015947254,-0.066136405,0.043449
0.03607973,-0.019885784,-0.03091432,-0.042829465,-0.054161817,0.020340294,-0.06432703,-0.06926257,-0.014689694,-0.019729612,-0.064869255,-0.05637813,-0.009968989,-0.012367061,-0.04146776,-0.0710435,-0.035239577,0.008190716,-0.051725727,-0.043363623,-0.04002659,0.029539898,-0.012458286,-0.026361978,-0.033037122
0.015503223,-0.037057128,0.016902758,-0.022903826,0.009290157,-0.03501124,-0.004533136,-0.018174997,0.022315029,-0.03100943,-0.048396416,0.037548997,-0.011198597,0.033218764,-0.023724038,0.061419886,-0.06395218,-0.016178075,0.04439328,0.000944573,0.004734171,-0.027318124,0.02476214,0.0225675,-0.011445873
-0.07716029,0.048612453,-0.004865003,-0.029984795,-0.038737167,0.07896108,0.062431686,0.071871884,-0.035416532,-0.06327582,0.06897374,0.07747442,0.02023395,0.073497206,-0.03862307,0.00548985,0.004398955,0.05582149,0.07624045,-0.005948165,0.073258236,0.016638668,0.007532015,0.0666529,0.05320356
0.010638333,0.003882583,0.06080882,0.027244076,-0.004821693,0.033288397,0.002983609,0.016376011,0.06520978,0.009157754,0.032575157,0.004397978,0.04756109,0.07507677,0.052602056,-0.0521564,-0.042214934,0.041362397,-0.01357507,0.015783738,0.021844404,0.029283244,0.016383464,-0.0040213,0.00357049
-0.016146721,-0.048315547,-0.025172148,-0.03665427,-0.0620836,-0.02338861,-0.05469327,-0.014662468,-0.04462496,-0.04055511,-0.01850779,-0.049168892,0.045512,-0.03277256,-0.014383787,-0.081311025,-0.05748026,-0.008326964,-0.04199604,-0.026118843,-0.00604596,-0.044243775,-0.032223478,-0.04743173,-0.01129715
-0.08099319,-0.027913826,-0.01895354,-0.04541916,0.054551538,-0.03467171,-0.039893094,-0.037860993,-0.030574454,-0.06809493,0.003264031,0.043478157,-0.06659723,-0.016048845,-0.011846058,0.012868529,0.00066094,-0.066476434,-0.02380471,0.008571962,0.03109806,-0.052924678,0.002888814,-0.000571627,-0.03895328
-0.027290445,0.001637586,-0.03786039,-0.000719872,-0.03365788,-0.046619635,0.051929463,-0.010503713,-0.0729856,-0.001227886,-0.00253977,0.04474029,-0.04529563,-0.07500715,-0.02615577,-0.054441985,-0.037521582,-0.06305766,-0.043821078,-0.048469584,-0.07745333,-0.010362685,-0.062973395,-0.045894478,-0.065750875
-0.06883058,0.011411183,0.022838417,0.01448115,-0.049091328,-0.009999478,-0.062570125,-0.03949705,-0.012987735,-0.022558043,-0.016640788,-0.04266414,0.018457187,-0.017251592,-0.031286288,-0.029588114,-0.013103632,-0.01471442,-0.023474783,0.009945056,-0.002683947,0.020304559,-0.024289774,-0.0152881,-0.054012414
0.08518516,0.055753097,0.059637442,0.036788967,0.059562847,0.027293947,0.023396967,0.062216632,0.08042476,0.056323875,0.05028033,0.013028755,0.052746754,0.028787903,0.057131585,0.049226187,0.05594089,0.059990425,0.022387909,0.04836813,0.06717459,0.044399824,0.071134515,0.034086905,0.063295774
0.028358528,-0.028530607,-0.023988945,0.033054147,-0.073441476,-0.068645224,0.033446617,-0.050470028,-0.029319152,-0.05243439,-0.06455018,-0.009821274,-0.04199701,-0.07233904,-0.019143889,-0.026207194,0.015320236,0.032360088,-0.000494602,-0.04933615,-0.025779711,-0.047720227,-0.04853096,-0.016532574,0.0368163
0.055677783,0.057100903,0.04046627,0.047502793,0.07228253,0.029607132,0.040980283,0.059612777,-0.016900294,0.061994422,-0.052587163,0.04648632,0.037713043,-0.01394678,0.04943321,0.04908568,0.053457983,0.060433425,0.03502199,0.073083304,0.07256706,0.049489275,0.047101527,0.05846478,0.000651404
0.01438506,0.049216248,0.02502838,0.017261928,-0.06670903,-0.04788592,0.026732393,0.033643037,0.04552669,0.036208313,0.037827983,-0.016519526,-0.06537567,0.049519863,-0.04741263,0.007813616,0.06537948,-0.055265334,-0.043967105,0.014298637,-0.032559242,-0.07228917,0.06476983,0.054894354,0.019625308
0.015855955,-0.043800004,0.036365025,0.035565045,0.017589297,-0.013694411,-0.042648718,0.052067462,0.052620947,0.068451494,0.05124665,-0.060575843,-0.07687958,0.01503938,-0.046249237,0.06746615,0.03071794,0.010844334,0.062678225,0.06458729,0.034697883,0.07144888,0.041372165,0.04834106,-0.07427333
-0.011652577,0.005979179,0.057699528,0.04102078,0.036457956,0.02787608,0.04305911,0.035344187,0.06523966,0.018469578,0.0507038,0.038236845,0.052051693,0.019923918,0.034036003,0.05489665,0.056876954,0.0223561,0.037623852,0.04621183,0.05136341,0.02376893,0.023367845,0.06944716,0.06630695
0.033907462,0.026853418,0.037618376,0.07787301,-0.010095518,-0.061869234,0.07789088,0.015784256,0.062727876,0.052730624,-0.015143869,0.07909979,0.024394924,0.03357352,-0.016754258,0.022796817,-0.038154792,-0.045742087,-0.03373118,0.03173239,0.022049863,0.023072522,0.073329516,-0.03021808,0.054872192
-0.034592584,0.028647333,0.018730665,0.04807766,-0.055297118,0.02315089,0.067887165,-0.037106216,-0.028409757,-0.017389018,0.058644056,0.07250625,0.047987618,-0.002560767,0.016226273,0.006246124,0.026082696,0.009036319,-0.008631709,0.03549523,-0.005393546,0.0649411,-0.020123128,-0.015529978,0.033215836
0.082171574,0.0808425,0.022538474,0.06254833,0.076320276,0.06972525,0.060876194,0.030351354,0.069824584,0.07150512,0.061122052,0.06911974,0.07333331,0.06599075,0.052208994,0.061680846,0.07360644,0.072717264,0.028702384,0.07945149,0.076490976,0.028339498,0.07504098,0.03500742,0.0627843
-0.08994654,-0.045140333,-0.04448203,-0.04009813,-0.083093114,-0.06403199,-0.059107047,-0.06094588,-0.056011654,-0.041031305,-0.030582638,-0.011331406,-0.051015336,-0.022888614,-0.000682529,-0.06583796,-0.061791018,-0.044788554,-0.048289742,-0.07493944,-0.07096529,-0.050839845,-0.073432036,0.022690965,-0.062036462
0.005007676,-0.0737736,-0.049178883,-0.038982023,-0.052813236,-0.05068898,-0.058919128,-0.079518735,0.005578873,-0.03276169,-0.05933689,-0.030280972,-0.00210656,0.021843374,-0.020097336,-0.04143865,-0.030910665,-0.043742925,-0.0789394,0.000810423,-0.033448838,-0.007415522,-0.043956686,-0.061729364,-0.003020427
0.003816406,-0.04575447,-0.011821568,-0.06799095,-0.07039809,-0.015724193,-0.040242124,-0.06711034,-0.071493074,-0.030905042,-0.03289398,-0.046795428,-0.01935132,-0.042069223,-0.025102066,-0.011580816,-0.056168366,-0.006317555,-0.02262848,-0.0666231,-0.029623086,0.008825013,-0.067101866,-0.038695715,-0.059004918
0.005107115,-0.07029982,-0.014504735,-0.011067276,-0.049637504,-0.075403444,-0.01733089,-0.076166764,-0.001433616,0.003620877,-0.04048191,-0.016552577,-0.0628569,-0.03726597,-0.032407187,-0.005499789,-0.04415091,-0.061462816,-0.07194824,0.034790937,-0.044460062,0.05830644,0.003795257,-0.06858386,0.060125586
-0.008015635,-0.08588016,0.013850565,-0.07254717,-0.037438314,-0.06270467,-0.07265458,-0.0722148,0.035705093,-0.062906854,-0.014513082,-0.07127243,0.080217704,0.08438807,-0.039212108,-0.04578638,-0.048383694,0.035012867,-0.031343974,-0.02618192,-0.038577076,-0.022303533,0.045626752,-0.06212904,0.06222068
-0.050149735,-0.004190741,-0.017458875,-0.051383365,-0.03953088,-0.07234537,-0.014542247,-0.038600925,-0.04216119,-0.014521736,0.06557565,-0.05051763,-0.005754828,0.018931095,-0.05388653,-0.057367984,-0.032153297,0.003657933,-0.023366084,-0.047876827,-0.055213165,-0.02659954,-0.003701669,-0.024269715,-0.07112711
-0.058740586,-0.002952916,0.004084524,-0.002924243,0.051512584,-0.053771824,-0.02966409,-0.074677944,-0.006857304,-0.001136897,-0.048859283,-0.025025858,0.07398726,-0.016643494,0.006729341,-0.05514372,0.01780563,-0.04494188,-0.016978733,0.008788428,-0.038852442,-0.027939519,-0.07408526,-0.01658188,0.05985388
0.049728215,0.05195631,0.07136666,0.047978755,0.07228578,0.059386197,0.041007448,0.059284646,0.027156718,0.032863855,0.04525428,0.051729713,0.0560757,0.023952276,0.07262267,0.030046377,0.037616905,0.05017951,0.057861183,0.06037586,0.057868622,0.06988132,0.042773664,0.06806993,0.04461356
0.084806345,-0.035014715,-0.000817218,0.06433043,0.038515706,0.03135447,0.05991089,0.028376384,-0.035703674,0.067541204,-0.001675072,0.06621853,0.03638938,0.010456624,-0.057420142,-0.003963352,-0.007673079,0.00641484,0.06233642,0.016354889,0.065415986,0.058663238,-0.026016738,0.04381815,0.008394256
0.029421115,-0.013217598,-0.046962608,-0.055219583,-0.014385517,0.017273262,-0.045375735,-0.005206073,-0.06522791,-0.037561186,-0.03473277,-0.06035844,-0.033712517,-0.046921127,-0.031682722,-0.06319196,-0.05299382,0.011141484,-0.04602341,-0.02171536,-0.000514081,-0.059242085,0.007362403,0.023757542,-0.0648516
-0.032092042,0.038572263,-0.013554014,-0.020787561,-0.013428041,-0.010901057,0.012408902,-0.025245339,-0.038590178,0.032534644,0.000978435,-0.001501682,0.009241762,-0.017344598,0.025352905,-0.05495614,-0.056806672,0.035978418,-0.038187955,0.05152745,0.06609002,-0.021252831,-0.006646385,-0.05205615,-0.050410368
0.021531623,-0.012570219,0.0059903,-0.011048088,-0.038917862,0.056372873,-0.032836795,-0.06388762,0.012523638,-0.035927307,0.02784848,0.000515591,0.000888292,0.017571475,-0.003423188,-0.018342404,-0.053245623,-0.003219877,0.04935255,-0.010987614,-0.068247594,-0.017651549,0.0190174,-0.00859937,0.040462952
0.023267413,0.014401477,0.01291136,-0.064582966,-0.0389439,-0.011059808,0.018729003,0.063953646,0.04750796,0.054677907,0.01567793,-0.009986015,-0.026622066,0.02591649,-0.014579428,0.018567806,0.014188581,0.07399167,0.037241694,-0.011553354,0.046124782,-0.006884235,0.051970333,0.045003954,-0.013341219
0.02753951,-0.062601484,0.007171975,-0.023984024,0.010378183,0.05209385,0.0786526,0.00920179,0.011345397,-0.0710116,0.002767271,0.07114923,-0.016075078,0.036277454,0.011657439,0.02912884,0.07860865,-0.03372103,0.049575396,0.002697609,-0.006005537,-0.005315413,0.050273605,0.008952583,0.07708344
-0.038269646,0.023620259,0.006135341,-0.039163467,0.002228232,0.015029407,-0.00438163,0.019895121,0.044310626,0.013597379,0.017749337,-0.034143604,-0.03077118,-0.01809547,0.057417985,-0.010127632,-0.03861252,0.032869413,0.041116465,0.020018103,-0.004080921,0.052093215,0.0325171,-0.008973659,0.002927268
0.057433616,0.03702581,0.015107747,0.06491286,0.021442661,0.013301941,0.043301545,0.06895651,0.046075143,0.002167066,-0.001385871,0.048902854,0.015630431,-0.030450422,0.032393448,0.079899915,0.07536975,0.061611038,-0.031865694,0.03426325,0.018686075,0.00616892,0.063404866,0.07825882,0.022883436
-0.044087764,-0.06039429,-0.011004515,-0.047226198,0.005064622,-0.05828653,-0.023568815,0.050082743,0.003327935,0.067841195,0.022052906,-0.06472256,-0.025252273,0.018201252,-0.03910133,-0.044406198,0.048210748,-0.046901476,0.06801171,-0.0172301,-0.022681527,-0.069368504,-0.011061569,-0.07625602,-0.046612788
-0.023888037,-0.0586502,-0.08917435,-0.03993431,-0.03523075,0.025295079,-0.068320066,-0.062516086,-0.041884936,-0.059379943,-0.05438636,-0.06634695,0.029476285,-0.04223409,-0.058053754,-0.082058236,-0.027954089,-0.001762353,0.037740506,-0.0672611,-0.0795824,-0.055082723,-0.043678183,-0.069891065,-0.073924765
0.011280988,-0.021644583,-0.044627644,0.021456908,-0.06121558,-0.06632577,0.010976962,-0.061182436,-0.008487647,0.013628857,-0.015398698,0.044912215,-0.038018253,-0.021865282,-0.06321931,-0.05664356,-0.024521967,-0.005753616,0.03373534,-0.027705494,0.009824131,-0.05146341,-0.041757993,-0.047621112,-0.025261227
-0.015798138,0.006234953,0.037484135,0.04149998,-0.016191546,-0.013424197,-0.047761764,0.001812313,-0.051161252,-0.013891085,0.044044755,-0.053249333,0.026618749,0.037010293,0.006334401,0.05640712,-0.014536113,0.03980442,0.06275924,-0.033589143,0.048227534,0.06472898,-0.081737354,0.043109924,-0.03950786
-0.077438265,-0.06873916,-0.019719297,-0.022692153,-0.051593248,-0.051231753,-0.04149046,-0.041397516,-0.06855028,-0.05325699,-0.051004972,0.020096691,-0.044552457,-0.042506333,-0.019911831,-0.02340532,-0.051149316,-0.055262286,0.007709207,-0.006212936,-0.02619516,-0.04160082,-0.05639796,-0.03296214,-0.057467833
0.030516068,0.07462375,0.0491059,0.03619035,0.048835166,0.049909376,0.065933645,0.07670839,0.04510558,0.059519827,0.06220803,0.0509447,0.0606925,0.046899,0.068253644,0.039400715,0.029138941,0.0686215,0.021411361,0.03435263,0.037374474,0.075212404,0.017780436,0.07420536,0.05782635
0.06802627,-0.079919875,0.026222244,0.047533866,-0.03698882,-0.0827814,-0.013067864,-0.07508761,-0.052881476,-0.010201739,0.03655997,0.044567604,-0.07095706,-0.055931345,-0.010572938,0.039049752,0.05373602,-0.08416699,0.024206236,-0.026670964,0.03153306,-0.05507198,-0.006118405,-0.020782039,-0.06539063
-0.058756232,-0.002717434,0.07683332,0.06017181,0.009746996,0.012165259,0.011307364,0.048496533,0.027966404,0.038982313,0.050979923,0.035089415,0.06401038,0.044500295,0.04169084,0.031584226,-0.011816472,0.04415646,0.056769766,0.048795328,0.06183328,0.05634845,0.021054674,-0.003449352,0.05102545
0.0781969,0.023937562,0.016015008,0.001199483,0.015448268,0.028484873,0.010090581,0.006018575,0.02854088,0.00427738,0.04855563,-0.004145193,-0.002067367,0.05878876,0.039222255,0.025400365,0.03952087,0.018401558,0.027396007,0.018523429,-0.015487755,-0.018889733,0.009025676,0.025709506,0.047853675
0.033081416,0.013222613,0.051885154,0.06898882,-0.006313131,0.004385904,0.028446553,-0.04580131,0.067965075,-0.021573305,0.036763772,0.008991782,-0.024990728,0.054446366,-0.041679155,0.039178967,0.060132697,-0.025795387,0.07444824,-0.0337378,-0.001798111,0.024581032,-0.0439677,-0.024089629,0.047514595
-0.022350024,0.042540543,-0.055262893,0.042563792,-0.05527604,-0.028974198,0.041193087,0.03198081,0.012949346,-0.043762647,-0.013628813,-0.024102727,0.044180095,0.044857007,-0.052642398,-0.038531225,-0.06443556,0.016629925,-0.02759328,-0.01006271,0.03259932,0.025354346,-0.036438573,-0.030397233,-0.005598207
0.07482009,-0.030820698,0.01607356,0.04141074,-0.012839427,0.01688995,-0.009726508,0.024913283,0.044696238,0.056982018,-0.07632659,0.027377613,-0.02564172,0.024202375,0.001338358,0.07612945,0.00718065,-0.037940256,0.06556244,0.012537167,-0.031543594,0.029730212,-0.04861653,0.07616835,0.059600413
0.013014411,-0.014182109,0.030680327,-0.025080547,0.002468822,-0.07234052,0.015560346,0.07070091,-0.02210093,0.061237134,-0.05261934,-0.032872133,0.037122358,-0.079904795,0.024892738,0.030561043,-0.021270463,-0.028796028,0.03429317,-0.01714389,-0.039070174,-0.009387127,0.0446989,-0.011444467,0.016343733
0.000855971,-0.010553917,-0.03213633,0.03564156,0.07723812,0.05440576,-0.014703065,0.023011202,0.032195345,-0.01660861,0.05800852,2.15E-05,-0.002793353,0.06615932,-0.01776173,0.039818272,0.048053887,-0.007929998,0.05420686,-0.010250834,-0.065923765,-0.03945263,-0.004179372,0.04872697,-0.008411241
-0.06999752,-0.045547202,-0.087236546,-0.017512934,-0.05818275,-0.08514817,-0.04728899,-0.05004494,-0.039202098,-0.06437942,-0.007028797,-0.050855663,-0.064126365,-0.058512826,-0.060118046,-0.08351189,-0.07227113,0.045638785,-0.080390275,-0.065925606,-0.041921765,-0.06905233,-0.083614625,-0.07999126,-0.046240367
0.016791955,-0.001906694,-0.055664014,-0.03676604,0.003233696,-0.05972948,-0.034574196,-0.051871892,-0.07069113,-0.053352647,-0.041267738,-0.04785458,-0.026192427,-0.05993755,-0.023183413,-0.027388543,-0.034921717,-0.032955106,-0.061068133,-0.05064167,-0.007089523,-0.06464493,-0.06959786,-0.05334932,-0.01956767
-0.016380195,0.07648206,-0.004205369,0.022023948,0.042964574,-0.04182237,0.013064596,-0.013119576,0.001103273,-0.052171472,-0.03984061,-0.032091323,0.018193519,-0.038811203,-0.023718389,-0.070229694,-0.06729082,0.008934638,-0.048568185,0.013776447,-0.043196652,-0.01909134,-0.06439272,-0.037999008,0.04024225
0.022041222,0.023007067,0.004281587,0.047279816,0.016672347,-0.03783607,-0.000800205,-0.061320864,0.023489304,0.035046745,0.038763233,-0.050965186,0.07243365,-0.07052736,0.002369661,-0.058205582,0.050978918,0.07124013,0.024036145,-0.001719531,-0.041089576,0.029331556,-0.075167395,0.00439956,0.023512408
0.021342,0.017332269,0.03466764,0.04114229,-0.04404711,-0.026224853,-0.004442156,-0.00939039,0.024108008,0.05479337,0.004969529,0.000829853,0.019504646,0.016705362,0.059711054,-0.02811537,-0.038235202,0.037024956,0.014926692,0.05139274,0.050918844,0.06543114,0.017395508,-0.030067148,0.038010802
0.06480797,-0.033931814,0.039931353,0.019154739,0.05969845,0.018739987,-0.013800653,0.05283931,0.008055441,0.0258822,0.008080227,0.021379594,0.074582785,0.006193487,0.03800652,0.04798717,-0.033839535,0.01737734,0.00710715,-0.020702472,-0.000583378,0.016906543,0.060160168,-0.060070492,0.04572581
-0.006588496,-0.05259769,0.035601582,0.011423586,-0.040253706,0.000274654,-0.037218414,0.054906927,-0.028784832,-0.019070705,0.004664844,0.015289869,-0.025331719,-0.003992498,-0.034794193,0.063242204,-0.06992394,-0.015446559,0.03686533,-0.056681227,0.06307797,-0.023670262,0.019502971,0.012339995,0.055458255
0.038074438,-0.016929459,0.005052761,0.015119302,-0.04517126,-0.006191816,0.036380667,0.055960443,-0.061531637,0.005372173,-0.07149217,0.038415518,-0.024857596,-0.08389236,-0.02046235,-0.04980383,-0.021827443,0.004086067,-0.06603184,-0.012344996,0.006485504,0.022000186,-0.033685163,0.018725833,0.041024487
-0.05435663,-0.06449241,-0.048824627,0.055768486,-0.01934375,-0.081056304,0.03899506,-0.007383288,-0.046572797,-0.056750946,-0.020521585,-0.032152254,0.015467122,-0.044990305,-0.055545293,-0.053138964,0.07882777,-0.044597372,-0.020565193,-0.07638473,-0.08572856,-0.075625524,-0.03262799,-0.014451093,-0.06171263
-0.045127332,-0.039391067,-0.053800035,-0.048093736,-0.07911546,-0.015093692,0.008920016,-0.01603434,0.051980197,0.02534711,-0.05878778,-0.009848227,0.005046531,-0.028022267,-0.059580866,-0.016080579,-0.025463885,0.055442616,0.005149582,0.005888776,-0.023415802,-0.07040146,-0.042240646,-0.006640407,0.009453004
-0.05140188,-0.018921182,-0.050527442,-0.019289907,-0.048849817,-0.001252618,-0.001324786,-0.03504743,0.010306714,0.001918698,0.00192318,-0.008495214,-0.047923777,-0.006044237,-0.08140345,-0.001070086,0.028616657,-0.0507883,0.01368823,0.02978088,0.047020465,-0.061191574,-0.025277616,-0.017239213,-0.032139815
-0.042686246,-0.06916251,0.0392425,0.066344105,-0.020301236,-0.049253292,-0.01862865,0.05872265,0.042206887,0.055265356,0.025304805,0.010519774,0.06134391,0.038648102,0.049226575,0.08086001,-0.04321279,-0.020911934,0.03012249,0.06571731,-0.005266245,-0.044741347,0.056101702,0.064605124,0.048469987
0.0531901,0.012789407,0.04806715,-0.07664709,0.080293834,-0.006081526,-0.060843088,-0.036649313,-0.02663169,-0.06182858,-0.046004936,-0.04821384,0.056168236,-0.051352616,0.042609252,0.05442082,0.041259225,0.056302074,-0.017563395,0.06804933,-0.000872749,-0.033001725,0.04580431,0.015780646,0.038738616
-0.0450531,-0.071458966,0.059979763,-0.041645054,-0.030401995,0.016224543,0.005895563,-0.007083037,-0.00078982,0.045427836,-0.045154728,0.02693328,0.010014745,-0.032760933,0.013252818,0.041363634,-0.04171711,-0.012591325,0.077085815,-0.000695701,0.045143586,0.05438947,-0.002899247,-0.06449851,-0.047646187
0.07778606,-0.066170394,0.036454942,0.032983847,0.03527917,0.058348436,-0.076220624,-0.02303019,-0.03267896,0.07229458,0.012906554,-0.07363856,0.046227008,-0.013164796,0.05601764,0.05053918,-0.082739614,0.031098701,-0.003293261,0.007106133,0.03497363,0.052081198,-0.008664802,0.04067878,0.06861347
0.011908132,-0.035021175,-0.002890996,-0.010679257,-0.028216382,-0.009872471,-0.00676316,0.015770826,0.041588206,-0.042986266,0.016440278,-0.023602344,-0.011039751,0.041370224,0.040378775,0.02515957,-0.028396394,0.000905733,0.04111078,-0.050588977,-0.033885326,0.01644398,0.011795148,0.012331414,-0.047206935
0.049354754,0.074431956,-0.030467601,0.07166422,-0.024884053,0.02903585,0.080779046,-0.006380472,0.007900696,0.028397163,-0.018391544,0.07984899,-0.0424947,0.004317647,0.000621288,0.05605558,0.055257168,0.014186967,0.021374537,0.07902116,-0.001980603,0.05264492,-0.01197137,0.07121311,0.064130634
0.09251265,-0.055833716,-0.05097781,-0.010469444,0.07922264,-0.050084926,-0.072176315,0.041180633,-0.070190415,-0.013014396,-0.010158505,-0.069727734,-0.056116283,-0.06156627,-0.04940479,0.000335268,-0.045670684,-0.06517057,-0.046598516,-0.04301363,-0.05365449,-0.05013962,-0.053225175,-0.07788755,-0.035515234
-0.050891,-0.020960402,0.022667717,-0.021030493,0.040567633,0.01692271,-0.016728204,0.011278737,0.03183591,0.032464486,-0.020753771,0.014492437,0.013488507,-0.022952009,0.002416465,-0.084772766,-0.002784302,-0.008468592,0.072991125,0.05849912,0.08274326,0.025497714,0.04916511,-0.08448946,-0.0781751
0.020410607,-0.039075747,-0.07661089,0.027175825,-0.017569829,-0.019494617,-0.003315162,0.024529824,0.026823428,-0.014752466,0.002265096,-0.02321208,-0.054987773,0.015472124,-0.031168245,-0.035053287,-0.01620021,-0.000924546,-0.012298347,0.04029995,0.036646537,-0.077622935,-0.00732501,-0.004141044,-0.047582053
0.039614763,-0.002328546,0.004986859,0.029901678,-0.06870246,0.022260446,-0.010439692,-0.001220902,-0.014865388,0.001972101,-0.004831984,-0.014610742,-0.041969534,-0.025581148,-0.042114902,-0.07225316,-0.03325702,-0.03508797,-0.051154874,-0.06674823,-0.00233464,0.002988185,-0.054299477,0.006074212,-0.041212756
0.023737907,-0.025342563,0.021425143,0.04534346,0.027820751,0.006274446,0.027904969,0.015590103,0.050542057,0.06973118,0.053054307,0.03611207,-0.007582728,0.0672166,0.040447056,0.05737726,0.032379862,0.064205326,-0.007306768,0.053187806,-0.008435749,-0.027933255,-0.003430804,0.056816723,0.055187665
-0.052944735,0.012250856,0.061468568,-0.022661565,0.037417978,0.024431165,0.04474734,0.014109472,0.053988144,0.059195735,-0.010898656,0.05234743,0.003292194,0.014554948,0.08719617,0.021255419,0.024227316,-0.03839448,-0.017639542,0.022578143,0.02867974,0.07127327,0.003773509,0.07831594,0.004764666
-0.033841472,0.00114645,-0.03568542,-0.014428382,-0.014528573,-0.008124694,-0.032085262,0.03933331,-0.010832632,0.008000345,0.013435705,0.000584879,-0.004185238,-0.001866527,0.01014596,-0.05225939,-0.06410665,0.014716341,-0.023383819,-0.023413464,-0.030209133,-0.016601965,0.015497926,-0.011942628,-0.0351726
-0.024341915,-0.002323061,0.03761015,-0.027283613,-0.03505353,-0.053303115,0.055584077,-0.034964524,0.01351246,-0.035469383,0.011792448,0.06464982,0.002349675,0.029148502,-0.03935901,-0.04016828,-0.03973184,-0.03244861,0.012984327,-0.03862909,-0.002329311,-0.03294811,0.018708106,-0.061776802,0.00992303
0.037530437,0.027481047,0.038389653,-0.03563721,-0.004606786,0.04211785,0.012385856,0.07193945,0.008774689,-0.014368149,0.062018406,0.03239133,0.06565998,-0.021301584,0.021179857,0.052392017,-0.020988064,-0.0359719,0.019780086,-0.07377669,-0.055736307,-0.05559179,0.06946936,0.024298899,-0.037788805
0.05470523,0.005911681,0.018828278,0.04394733,0.05348872,0.03235032,0.057738483,0.014939895,0.071726546,0.056735344,0.044952597,0.06363643,0.006407486,0.071970776,0.000259781,-0.02616645,0.062569976,0.0457074,0.036554173,0.010047388,0.045770425,0.04164948,0.06468576,-0.00684861,-0.02318385
-0.012007549,-0.03997632,-0.009034622,0.023918234,-0.029399222,-0.07483401,-0.028051076,0.002731676,-0.029644465,0.027122952,-0.034044877,-0.058053404,-0.055237077,0.018079543,0.008110829,0.04759813,-0.031915125,-0.013097124,0.012184349,-0.042682245,-0.036028545,-0.002141901,-0.023946144,-0.038057856,-0.01646419
-0.0375962,-0.06582802,-0.061692324,-0.017094804,-0.004922392,0.048173442,0.05073464,-0.06582443,-0.039964452,-0.049322765,0.042543206,0.061559834,-0.06311069,-0.04123156,-0.04186844,-0.011127822,-0.02825829,0.030173,-0.020862926,0.05830539,0.061982974,-0.05485577,-0.05127847,-0.03794805,-0.045842778
-0.05923065,0.012422461,0.010310818,0.04227603,0.003592318,-0.030626127,-0.06371036,-0.029394764,0.046190422,0.053034022,0.009201202,-0.052616693,-0.034457706,0.04066012,0.019349026,-0.06383338,0.031096542,-0.05092855,0.031073099,0.028968617,0.024657663,0.053711433,-0.026006429,-0.015030711,-0.016572488
-0.032174658,-0.063335806,0.04612226,-0.06554893,0.010155004,-0.01830875,-0.058548417,0.068699755,-0.025325032,0.004850519,0.020509575,-0.036036815,-0.049564894,-0.017222298,-0.043507162,-0.025757799,0.024135616,-0.06284222,-0.026347013,-0.00348981,-0.026110563,-0.050219912,0.0604154,0.04199063,-0.06702695
0.003221463,-0.037761655,-0.020072438,-0.02952803,0.052296292,-0.054180417,-0.025794128,0.0252919,0.016612472,-0.033557657,0.024569424,0.034799684,0.03465562,-0.02639936,0.023209548,-0.07064716,-0.001361717,-0.011192332,-0.001338328,-0.03448661,0.02132424,-0.07790006,0.031689886,-0.025791697,0.027736172
0.07910404,0.019028716,0.047945954,0.06407231,0.06975053,0.06601641,0.0688564,0.052950773,0.027478797,0.07124736,0.067336105,0.07463854,0.05707354,0.060779575,0.033176083,0.075984076,0.0718553,0.02092302,0.066846974,0.058238167,0.05284053,0.06941045,0.06673511,0.05999364,0.06851764
-0.07281744,-0.069372155,-0.07046861,-0.038751435,-0.043606974,-0.01735941,-0.063119456,-0.03412642,-0.030617166,-0.06490011,-0.062309507,-0.067833655,-0.057644494,0.014820774,-0.084272146,-0.016412348,-0.04359991,-0.079482354,-0.067471564,-0.060580663,0.04778169,-0.045891088,-0.04837953,-0.028603962,-0.06259625
-0.031998057,0.04650052,-0.018913519,0.04611528,-0.051538676,-0.012776899,0.031089544,0.07770637,-0.026475763,0.01193794,0.007299929,0.031791504,-0.039360955,0.06857459,-0.08754293,-0.014571168,0.021116795,-0.01965698,0.030835893,-0.007240456,-0.057005554,-0.06522105,-0.012625005,0.015945103,-0.050777134
0.075672634,0.084910624,0.08236178,0.06875011,0.078728385,0.081430584,0.07888214,0.043745235,-0.03325407,0.062029354,-0.05026815,0.081137106,-0.062372062,-0.0391139,0.08394088,0.044134118,-0.013020977,-0.02965297,0.04535981,0.03607584,0.008141803,0.07344036,-0.05031934,0.08279594,0.04934246
0.001812976,0.07697387,0.029829727,0.06521553,0.018829217,0.0018877,0.08325515,0.03476618,0.008909518,0.05143727,-0.056375775,0.07758552,0.034344804,-0.014923449,0.010795592,0.013835304,0.082701,0.080804385,0.07197682,0.087957956,0.072564274,-0.010281709,0.0799647,0.048051365,0.06214542
